HOY;DOY;Month;Day;Hour;DataLoad
3295;138;5;18;7;390
3296;138;5;18;8;430
3297;138;5;18;9;460
3298;138;5;18;10;460
3299;138;5;18;11;450
3300;138;5;18;12;480
3301;138;5;18;13;470
3302;138;5;18;14;480
3303;138;5;18;15;470
3304;138;5;18;16;510
3305;138;5;18;17;490
3306;138;5;18;18;470
3307;138;5;18;19;480
3308;138;5;18;20;500
3309;138;5;18;21;480
3310;138;5;18;22;470
3311;138;5;18;23;460
3312;138;5;18;24;410
3313;139;5;19;1;390
3314;139;5;19;2;380
3315;139;5;19;3;380
3316;139;5;19;4;370
3317;139;5;19;5;370
3318;139;5;19;6;370
3319;139;5;19;7;390
3320;139;5;19;8;430
3321;139;5;19;9;460
3322;139;5;19;10;460
3323;139;5;19;11;450
3324;139;5;19;12;480
3325;139;5;19;13;470
3326;139;5;19;14;480
3327;139;5;19;15;470
3328;139;5;19;16;510
3329;139;5;19;17;490
3330;139;5;19;18;470
3331;139;5;19;19;480
3332;139;5;19;20;500
3333;139;5;19;21;480
3334;139;5;19;22;470
3335;139;5;19;23;460
3336;139;5;19;24;410
3337;140;5;20;1;390
3338;140;5;20;2;380
3339;140;5;20;3;380
3340;140;5;20;4;370
3341;140;5;20;5;370
3342;140;5;20;6;370
3343;140;5;20;7;390
3344;140;5;20;8;430
3345;140;5;20;9;460
3346;140;5;20;10;460
3347;140;5;20;11;450
3348;140;5;20;12;480
3349;140;5;20;13;470
3350;140;5;20;14;480
3351;140;5;20;15;470
3352;140;5;20;16;510
3353;140;5;20;17;490
3354;140;5;20;18;470
3355;140;5;20;19;480
3356;140;5;20;20;500
3357;140;5;20;21;480
3358;140;5;20;22;470
3359;140;5;20;23;460
3360;140;5;20;24;410
3361;141;5;21;1;390
3362;141;5;21;2;380
3363;141;5;21;3;380
3364;141;5;21;4;370
3365;141;5;21;5;370
3366;141;5;21;6;370
3367;141;5;21;7;390
3368;141;5;21;8;430
3369;141;5;21;9;460
3370;141;5;21;10;460
3371;141;5;21;11;450
3372;141;5;21;12;480
3373;141;5;21;13;470
3374;141;5;21;14;480
3375;141;5;21;15;470
3376;141;5;21;16;510
3377;141;5;21;17;490
3378;141;5;21;18;470
3379;141;5;21;19;480
3380;141;5;21;20;500
3381;141;5;21;21;480
3382;141;5;21;22;470
3383;141;5;21;23;460
3384;141;5;21;24;410
3385;142;5;22;1;390
3386;142;5;22;2;380
3387;142;5;22;3;380
3388;142;5;22;4;370
3389;142;5;22;5;370
3390;142;5;22;6;370
3391;142;5;22;7;390
3392;142;5;22;8;430
3393;142;5;22;9;460
3394;142;5;22;10;460
3395;142;5;22;11;450
3396;142;5;22;12;480
3397;142;5;22;13;470
3398;142;5;22;14;480
3399;142;5;22;15;470
3400;142;5;22;16;510
3401;142;5;22;17;490
3402;142;5;22;18;470
3403;142;5;22;19;480
3404;142;5;22;20;500
3405;142;5;22;21;480
3406;142;5;22;22;470
3407;142;5;22;23;460
3408;142;5;22;24;410
3409;143;5;23;1;390
3410;143;5;23;2;380
3411;143;5;23;3;380
3412;143;5;23;4;370
3413;143;5;23;5;370
3414;143;5;23;6;370
3415;143;5;23;7;390
3416;143;5;23;8;430
3417;143;5;23;9;460
3418;143;5;23;10;460
3419;143;5;23;11;450
3420;143;5;23;12;480
3421;143;5;23;13;470
3422;143;5;23;14;480
3423;143;5;23;15;470
3424;143;5;23;16;510
3425;143;5;23;17;490
3426;143;5;23;18;470
3427;143;5;23;19;480
3428;143;5;23;20;500
3429;143;5;23;21;480
3430;143;5;23;22;470
3431;143;5;23;23;460
3432;143;5;23;24;410
3433;144;5;24;1;390
3434;144;5;24;2;380
3435;144;5;24;3;380
3436;144;5;24;4;370
3437;144;5;24;5;370
3438;144;5;24;6;370
3439;144;5;24;7;390
3440;144;5;24;8;430
3441;144;5;24;9;460
3442;144;5;24;10;460
3443;144;5;24;11;450
3444;144;5;24;12;480
3445;144;5;24;13;470
3446;144;5;24;14;480
3447;144;5;24;15;470
3448;144;5;24;16;510
3449;144;5;24;17;490
3450;144;5;24;18;470
3451;144;5;24;19;480
3452;144;5;24;20;500
3453;144;5;24;21;480
3454;144;5;24;22;470
3455;144;5;24;23;460
3456;144;5;24;24;410
3457;145;5;25;1;390
3458;145;5;25;2;380
3459;145;5;25;3;380
3460;145;5;25;4;370
3461;145;5;25;5;370
3462;145;5;25;6;370
3463;145;5;25;7;390
3464;145;5;25;8;430
3465;145;5;25;9;460
3466;145;5;25;10;460
3467;145;5;25;11;450
3468;145;5;25;12;480
3469;145;5;25;13;470
3470;145;5;25;14;480
3471;145;5;25;15;470
3472;145;5;25;16;510
3473;145;5;25;17;490
3474;145;5;25;18;470
3475;145;5;25;19;480
3476;145;5;25;20;500
3477;145;5;25;21;480
3478;145;5;25;22;470
3479;145;5;25;23;460
3480;145;5;25;24;410
3481;146;5;26;1;390
3482;146;5;26;2;380
3483;146;5;26;3;380
3484;146;5;26;4;370
3485;146;5;26;5;370
3486;146;5;26;6;370
3487;146;5;26;7;390
3488;146;5;26;8;430
3489;146;5;26;9;460
3490;146;5;26;10;460
3491;146;5;26;11;450
3492;146;5;26;12;480
3493;146;5;26;13;470
3494;146;5;26;14;480
3495;146;5;26;15;470
3496;146;5;26;16;510
3497;146;5;26;17;490
3498;146;5;26;18;470
3499;146;5;26;19;480
3500;146;5;26;20;500
3501;146;5;26;21;480
3502;146;5;26;22;470
3503;146;5;26;23;460
3504;146;5;26;24;410
3505;147;5;27;1;390
3506;147;5;27;2;380
3507;147;5;27;3;380
3508;147;5;27;4;370
3509;147;5;27;5;370
3510;147;5;27;6;370
3511;147;5;27;7;390
3512;147;5;27;8;430
3513;147;5;27;9;460
3514;147;5;27;10;460
3515;147;5;27;11;450
3516;147;5;27;12;480
3517;147;5;27;13;470
3518;147;5;27;14;480
3519;147;5;27;15;470
3520;147;5;27;16;510
3521;147;5;27;17;490
3522;147;5;27;18;470
3523;147;5;27;19;480
3524;147;5;27;20;500
3525;147;5;27;21;480
3526;147;5;27;22;470
3527;147;5;27;23;460
3528;147;5;27;24;410
3529;148;5;28;1;390
3530;148;5;28;2;380
3531;148;5;28;3;380
3532;148;5;28;4;370
3533;148;5;28;5;370
3534;148;5;28;6;370
3535;148;5;28;7;390
3536;148;5;28;8;430
3537;148;5;28;9;460
3538;148;5;28;10;460
3539;148;5;28;11;450
3540;148;5;28;12;480
3541;148;5;28;13;470
3542;148;5;28;14;480
3543;148;5;28;15;470
3544;148;5;28;16;510
3545;148;5;28;17;490
3546;148;5;28;18;470
3547;148;5;28;19;480
3548;148;5;28;20;500
3549;148;5;28;21;480
3550;148;5;28;22;470
3551;148;5;28;23;460
3552;148;5;28;24;410
3553;149;5;29;1;390
3554;149;5;29;2;380
3555;149;5;29;3;380
3556;149;5;29;4;370
3557;149;5;29;5;370
3558;149;5;29;6;370
3559;149;5;29;7;390
3560;149;5;29;8;430
3561;149;5;29;9;460
3562;149;5;29;10;460
3563;149;5;29;11;450
3564;149;5;29;12;480
3565;149;5;29;13;470
3566;149;5;29;14;480
3567;149;5;29;15;470
3568;149;5;29;16;510
3569;149;5;29;17;490
3570;149;5;29;18;470
3571;149;5;29;19;480
3572;149;5;29;20;500
3573;149;5;29;21;480
3574;149;5;29;22;470
3575;149;5;29;23;460
3576;149;5;29;24;410
3577;150;5;30;1;390
3578;150;5;30;2;380
3579;150;5;30;3;380
3580;150;5;30;4;370
3581;150;5;30;5;370
3582;150;5;30;6;370
3583;150;5;30;7;390
3584;150;5;30;8;430
3585;150;5;30;9;460
3586;150;5;30;10;460
3587;150;5;30;11;450
3588;150;5;30;12;480
3589;150;5;30;13;470
3590;150;5;30;14;480
3591;150;5;30;15;470
3592;150;5;30;16;510
3593;150;5;30;17;490
3594;150;5;30;18;470
3595;150;5;30;19;480
3596;150;5;30;20;500
3597;150;5;30;21;480
3598;150;5;30;22;470
3599;150;5;30;23;460
3600;150;5;30;24;410
3601;151;5;31;1;390
3602;151;5;31;2;380
3603;151;5;31;3;380
3604;151;5;31;4;370
3605;151;5;31;5;370
3606;151;5;31;6;370
3607;151;5;31;7;390
3608;151;5;31;8;430
3609;151;5;31;9;460
3610;151;5;31;10;460
3611;151;5;31;11;450
3612;151;5;31;12;480
3613;151;5;31;13;470
3614;151;5;31;14;480
3615;151;5;31;15;470
3616;151;5;31;16;510
3617;151;5;31;17;490
3618;151;5;31;18;470
3619;151;5;31;19;480
3620;151;5;31;20;500
3621;151;5;31;21;480
3622;151;5;31;22;470
3623;151;5;31;23;460
3624;151;5;31;24;410
3625;152;6;1;1;180
3626;152;6;1;2;170
3627;152;6;1;3;170
3628;152;6;1;4;160
3629;152;6;1;5;160
3630;152;6;1;6;160
3631;152;6;1;7;170
3632;152;6;1;8;190
3633;152;6;1;9;210
3634;152;6;1;10;210
3635;152;6;1;11;210
3636;152;6;1;12;220
3637;152;6;1;13;290
3638;152;6;1;14;230
3639;152;6;1;15;230
3640;152;6;1;16;200
3641;152;6;1;17;210
3642;152;6;1;18;240
3643;152;6;1;19;260
3644;152;6;1;20;250
3645;152;6;1;21;230
3646;152;6;1;22;230
3647;152;6;1;23;220
3648;152;6;1;24;210
3649;153;6;2;1;180
3650;153;6;2;2;170
3651;153;6;2;3;170
3652;153;6;2;4;160
3653;153;6;2;5;160
3654;153;6;2;6;160
3655;153;6;2;7;170
3656;153;6;2;8;190
3657;153;6;2;9;210
3658;153;6;2;10;210
3659;153;6;2;11;210
3660;153;6;2;12;220
3661;153;6;2;13;290
3662;153;6;2;14;230
3663;153;6;2;15;230
3664;153;6;2;16;200
3665;153;6;2;17;210
3666;153;6;2;18;240
3667;153;6;2;19;260
3668;153;6;2;20;250
3669;153;6;2;21;230
3670;153;6;2;22;230
3671;153;6;2;23;220
3672;153;6;2;24;210
3673;154;6;3;1;180
3674;154;6;3;2;170
3675;154;6;3;3;170
3676;154;6;3;4;160
3677;154;6;3;5;160
3678;154;6;3;6;160
3679;154;6;3;7;170
3680;154;6;3;8;190
3681;154;6;3;9;210
3682;154;6;3;10;210
3683;154;6;3;11;210
3684;154;6;3;12;220
3685;154;6;3;13;290
3686;154;6;3;14;230
3687;154;6;3;15;230
3688;154;6;3;16;200
3689;154;6;3;17;210
3690;154;6;3;18;240
3691;154;6;3;19;260
3692;154;6;3;20;250
3693;154;6;3;21;230
3694;154;6;3;22;230
3695;154;6;3;23;220
3696;154;6;3;24;210
3697;155;6;4;1;180
3698;155;6;4;2;170
3699;155;6;4;3;170
3700;155;6;4;4;160
3701;155;6;4;5;160
3702;155;6;4;6;160
3703;155;6;4;7;170
3704;155;6;4;8;190
3705;155;6;4;9;210
3706;155;6;4;10;210
3707;155;6;4;11;210
3708;155;6;4;12;220
3709;155;6;4;13;290
3710;155;6;4;14;230
3711;155;6;4;15;230
3712;155;6;4;16;200
3713;155;6;4;17;210
3714;155;6;4;18;240
3715;155;6;4;19;260
3716;155;6;4;20;250
3717;155;6;4;21;230
3718;155;6;4;22;230
3719;155;6;4;23;220
3720;155;6;4;24;210
3721;156;6;5;1;180
3722;156;6;5;2;170
3723;156;6;5;3;170
3724;156;6;5;4;160
3725;156;6;5;5;160
3726;156;6;5;6;160
3727;156;6;5;7;170
3728;156;6;5;8;190
3729;156;6;5;9;210
3730;156;6;5;10;210
3731;156;6;5;11;210
3732;156;6;5;12;220
3733;156;6;5;13;290
3734;156;6;5;14;230
3735;156;6;5;15;230
3736;156;6;5;16;200
3737;156;6;5;17;210
3738;156;6;5;18;240
3739;156;6;5;19;260
3740;156;6;5;20;250
3741;156;6;5;21;230
3742;156;6;5;22;230
3743;156;6;5;23;220
3744;156;6;5;24;210
3745;157;6;6;1;180
3746;157;6;6;2;170
3747;157;6;6;3;170
3748;157;6;6;4;160
3749;157;6;6;5;160
3750;157;6;6;6;160
3751;157;6;6;7;170
3752;157;6;6;8;190
3753;157;6;6;9;210
3754;157;6;6;10;210
3755;157;6;6;11;210
3756;157;6;6;12;220
3757;157;6;6;13;290
3758;157;6;6;14;230
3759;157;6;6;15;230
3760;157;6;6;16;200
3761;157;6;6;17;210
3762;157;6;6;18;240
3763;157;6;6;19;260
3764;157;6;6;20;250
3765;157;6;6;21;230
3766;157;6;6;22;230
3767;157;6;6;23;220
3768;157;6;6;24;210
3769;158;6;7;1;180
3770;158;6;7;2;170
3771;158;6;7;3;170
3772;158;6;7;4;160
3773;158;6;7;5;160
3774;158;6;7;6;160
3775;158;6;7;7;170
3776;158;6;7;8;190
3777;158;6;7;9;210
3778;158;6;7;10;210
3779;158;6;7;11;210
3780;158;6;7;12;220
3781;158;6;7;13;290
3782;158;6;7;14;230
3783;158;6;7;15;230
3784;158;6;7;16;200
3785;158;6;7;17;210
3786;158;6;7;18;240
3787;158;6;7;19;260
3788;158;6;7;20;250
3789;158;6;7;21;230
3790;158;6;7;22;230
3791;158;6;7;23;220
3792;158;6;7;24;210
3793;159;6;8;1;180
3794;159;6;8;2;170
3795;159;6;8;3;170
3796;159;6;8;4;160
3797;159;6;8;5;160
3798;159;6;8;6;160
3799;159;6;8;7;170
3800;159;6;8;8;190
3801;159;6;8;9;210
3802;159;6;8;10;210
3803;159;6;8;11;210
3804;159;6;8;12;220
3805;159;6;8;13;290
3806;159;6;8;14;230
3807;159;6;8;15;230
3808;159;6;8;16;200
3809;159;6;8;17;210
3810;159;6;8;18;240
3811;159;6;8;19;260
3812;159;6;8;20;250
3813;159;6;8;21;230
3814;159;6;8;22;230
3815;159;6;8;23;220
3816;159;6;8;24;210
3817;160;6;9;1;180
3818;160;6;9;2;170
3819;160;6;9;3;170
3820;160;6;9;4;160
3821;160;6;9;5;160
3822;160;6;9;6;160
3823;160;6;9;7;170
3824;160;6;9;8;190
3825;160;6;9;9;210
3826;160;6;9;10;210
3827;160;6;9;11;210
3828;160;6;9;12;220
3829;160;6;9;13;290
3830;160;6;9;14;230
3831;160;6;9;15;230
3832;160;6;9;16;200
3833;160;6;9;17;210
3834;160;6;9;18;240
3835;160;6;9;19;260
3836;160;6;9;20;250
3837;160;6;9;21;230
3838;160;6;9;22;230
3839;160;6;9;23;220
3840;160;6;9;24;210
3841;161;6;10;1;180
3842;161;6;10;2;170
3843;161;6;10;3;170
3844;161;6;10;4;160
3845;161;6;10;5;160
3846;161;6;10;6;160
3847;161;6;10;7;170
3848;161;6;10;8;190
3849;161;6;10;9;210
3850;161;6;10;10;210
3851;161;6;10;11;210
3852;161;6;10;12;220
3853;161;6;10;13;290
3854;161;6;10;14;230
3855;161;6;10;15;230
3856;161;6;10;16;200
3857;161;6;10;17;210
3858;161;6;10;18;240
3859;161;6;10;19;260
3860;161;6;10;20;250
3861;161;6;10;21;230
3862;161;6;10;22;230
3863;161;6;10;23;220
3864;161;6;10;24;210
3865;162;6;11;1;180
3866;162;6;11;2;170
3867;162;6;11;3;170
3868;162;6;11;4;160
3869;162;6;11;5;160
3870;162;6;11;6;160
3871;162;6;11;7;170
3872;162;6;11;8;190
3873;162;6;11;9;210
3874;162;6;11;10;210
3875;162;6;11;11;210
3876;162;6;11;12;220
3877;162;6;11;13;290
3878;162;6;11;14;230
3879;162;6;11;15;230
3880;162;6;11;16;200
3881;162;6;11;17;210
3882;162;6;11;18;240
3883;162;6;11;19;260
3884;162;6;11;20;250
3885;162;6;11;21;230
3886;162;6;11;22;230
3887;162;6;11;23;220
3888;162;6;11;24;210
3889;163;6;12;1;180
3890;163;6;12;2;170
3891;163;6;12;3;170
3892;163;6;12;4;160
3893;163;6;12;5;160
3894;163;6;12;6;160
3895;163;6;12;7;170
3896;163;6;12;8;190
3897;163;6;12;9;210
3898;163;6;12;10;210
3899;163;6;12;11;210
3900;163;6;12;12;220
3901;163;6;12;13;290
3902;163;6;12;14;230
3903;163;6;12;15;230
3904;163;6;12;16;200
3905;163;6;12;17;210
3906;163;6;12;18;240
3907;163;6;12;19;260
3908;163;6;12;20;250
3909;163;6;12;21;230
3910;163;6;12;22;230
3911;163;6;12;23;220
3912;163;6;12;24;210
3913;164;6;13;1;180
3914;164;6;13;2;170
3915;164;6;13;3;170
3916;164;6;13;4;160
3917;164;6;13;5;160
3918;164;6;13;6;160
3919;164;6;13;7;170
3920;164;6;13;8;190
3921;164;6;13;9;210
3922;164;6;13;10;210
3923;164;6;13;11;210
3924;164;6;13;12;220
3925;164;6;13;13;290
3926;164;6;13;14;230
3927;164;6;13;15;230
3928;164;6;13;16;200
3929;164;6;13;17;210
3930;164;6;13;18;240
3931;164;6;13;19;260
3932;164;6;13;20;250
3933;164;6;13;21;230
3934;164;6;13;22;230
3935;164;6;13;23;220
3936;164;6;13;24;210
3937;165;6;14;1;180
3938;165;6;14;2;170
3939;165;6;14;3;170
3940;165;6;14;4;160
3941;165;6;14;5;160
3942;165;6;14;6;160
3943;165;6;14;7;170
3944;165;6;14;8;190
3945;165;6;14;9;210
3946;165;6;14;10;210
3947;165;6;14;11;210
3948;165;6;14;12;220
3949;165;6;14;13;290
3950;165;6;14;14;230
3951;165;6;14;15;230
3952;165;6;14;16;200
3953;165;6;14;17;210
3954;165;6;14;18;240
3955;165;6;14;19;260
3956;165;6;14;20;250
3957;165;6;14;21;230
3958;165;6;14;22;230
3959;165;6;14;23;220
3960;165;6;14;24;210
3961;166;6;15;1;180
3962;166;6;15;2;170
3963;166;6;15;3;170
3964;166;6;15;4;160
3965;166;6;15;5;160
3966;166;6;15;6;160
3967;166;6;15;7;170
3968;166;6;15;8;190
3969;166;6;15;9;210
3970;166;6;15;10;210
3971;166;6;15;11;210
3972;166;6;15;12;220
3973;166;6;15;13;290
3974;166;6;15;14;230
3975;166;6;15;15;230
3976;166;6;15;16;200
3977;166;6;15;17;210
3978;166;6;15;18;240
3979;166;6;15;19;260
3980;166;6;15;20;250
3981;166;6;15;21;230
3982;166;6;15;22;230
3983;166;6;15;23;220
3984;166;6;15;24;210
3985;167;6;16;1;180
3986;167;6;16;2;170
3987;167;6;16;3;170
3988;167;6;16;4;160
3989;167;6;16;5;160
3990;167;6;16;6;160
3991;167;6;16;7;170
3992;167;6;16;8;190
3993;167;6;16;9;210
3994;167;6;16;10;210
3995;167;6;16;11;210
3996;167;6;16;12;220
3997;167;6;16;13;290
3998;167;6;16;14;230
3999;167;6;16;15;230
4000;167;6;16;16;200
4001;167;6;16;17;210
4002;167;6;16;18;240
4003;167;6;16;19;260
4004;167;6;16;20;250
4005;167;6;16;21;230
4006;167;6;16;22;230
4007;167;6;16;23;220
4008;167;6;16;24;210
4009;168;6;17;1;180
4010;168;6;17;2;170
4011;168;6;17;3;170
4012;168;6;17;4;160
4013;168;6;17;5;160
4014;168;6;17;6;160
4015;168;6;17;7;170
4016;168;6;17;8;190
4017;168;6;17;9;210
4018;168;6;17;10;210
4019;168;6;17;11;210
4020;168;6;17;12;220
4021;168;6;17;13;290
4022;168;6;17;14;230
4023;168;6;17;15;230
4024;168;6;17;16;200
4025;168;6;17;17;210
4026;168;6;17;18;240
4027;168;6;17;19;260
4028;168;6;17;20;250
4029;168;6;17;21;230
4030;168;6;17;22;230
4031;168;6;17;23;220
4032;168;6;17;24;210
4033;169;6;18;1;180
4034;169;6;18;2;170
4035;169;6;18;3;170
4036;169;6;18;4;160
4037;169;6;18;5;160
4038;169;6;18;6;160
4039;169;6;18;7;170
4040;169;6;18;8;190
4041;169;6;18;9;210
4042;169;6;18;10;210
4043;169;6;18;11;210
4044;169;6;18;12;220
4045;169;6;18;13;290
4046;169;6;18;14;230
4047;169;6;18;15;230
4048;169;6;18;16;200
4049;169;6;18;17;210
4050;169;6;18;18;240
4051;169;6;18;19;260
4052;169;6;18;20;250
4053;169;6;18;21;230
4054;169;6;18;22;230
4055;169;6;18;23;220
4056;169;6;18;24;210
4057;170;6;19;1;180
4058;170;6;19;2;170
4059;170;6;19;3;170
4060;170;6;19;4;160
4061;170;6;19;5;160
4062;170;6;19;6;160
4063;170;6;19;7;170
4064;170;6;19;8;190
4065;170;6;19;9;210
4066;170;6;19;10;210
4067;170;6;19;11;210
4068;170;6;19;12;220
4069;170;6;19;13;290
4070;170;6;19;14;230
4071;170;6;19;15;230
4072;170;6;19;16;200
4073;170;6;19;17;210
4074;170;6;19;18;240
4075;170;6;19;19;260
4076;170;6;19;20;250
4077;170;6;19;21;230
4078;170;6;19;22;230
4079;170;6;19;23;220
4080;170;6;19;24;210
4081;171;6;20;1;180
4082;171;6;20;2;170
4083;171;6;20;3;170
4084;171;6;20;4;160
4085;171;6;20;5;160
4086;171;6;20;6;160
4087;171;6;20;7;170
4088;171;6;20;8;190
4089;171;6;20;9;210
4090;171;6;20;10;210
4091;171;6;20;11;210
4092;171;6;20;12;220
4093;171;6;20;13;290
4094;171;6;20;14;230
4095;171;6;20;15;230
4096;171;6;20;16;200
4097;171;6;20;17;210
4098;171;6;20;18;240
4099;171;6;20;19;260
4100;171;6;20;20;250
4101;171;6;20;21;230
4102;171;6;20;22;230
4103;171;6;20;23;220
4104;171;6;20;24;210
4105;172;6;21;1;180
4106;172;6;21;2;170
4107;172;6;21;3;170
4108;172;6;21;4;160
4109;172;6;21;5;160
4110;172;6;21;6;160
4111;172;6;21;7;170
4112;172;6;21;8;190
4113;172;6;21;9;210
4114;172;6;21;10;210
4115;172;6;21;11;210
4116;172;6;21;12;220
4117;172;6;21;13;290
4118;172;6;21;14;230
4119;172;6;21;15;230
4120;172;6;21;16;200
4121;172;6;21;17;210
4122;172;6;21;18;240
4123;172;6;21;19;260
4124;172;6;21;20;250
4125;172;6;21;21;230
4126;172;6;21;22;230
4127;172;6;21;23;220
4128;172;6;21;24;210
4129;173;6;22;1;180
4130;173;6;22;2;170
4131;173;6;22;3;170
4132;173;6;22;4;160
4133;173;6;22;5;160
4134;173;6;22;6;160
4135;173;6;22;7;170
4136;173;6;22;8;190
4137;173;6;22;9;210
4138;173;6;22;10;210
4139;173;6;22;11;210
4140;173;6;22;12;220
4141;173;6;22;13;290
4142;173;6;22;14;230
4143;173;6;22;15;230
4144;173;6;22;16;200
4145;173;6;22;17;210
4146;173;6;22;18;240
4147;173;6;22;19;260
4148;173;6;22;20;250
4149;173;6;22;21;230
4150;173;6;22;22;230
4151;173;6;22;23;220
4152;173;6;22;24;210
4153;174;6;23;1;180
4154;174;6;23;2;170
4155;174;6;23;3;170
4156;174;6;23;4;160
4157;174;6;23;5;160
4158;174;6;23;6;160
4159;174;6;23;7;170
4160;174;6;23;8;190
4161;174;6;23;9;210
4162;174;6;23;10;210
4163;174;6;23;11;210
4164;174;6;23;12;220
4165;174;6;23;13;290
4166;174;6;23;14;230
4167;174;6;23;15;230
4168;174;6;23;16;200
4169;174;6;23;17;210
4170;174;6;23;18;240
4171;174;6;23;19;260
4172;174;6;23;20;250
4173;174;6;23;21;230
4174;174;6;23;22;230
4175;174;6;23;23;220
4176;174;6;23;24;210
4177;175;6;24;1;180
4178;175;6;24;2;170
4179;175;6;24;3;170
4180;175;6;24;4;160
4181;175;6;24;5;160
4182;175;6;24;6;160
4183;175;6;24;7;170
4184;175;6;24;8;190
4185;175;6;24;9;210
4186;175;6;24;10;210
4187;175;6;24;11;210
4188;175;6;24;12;220
4189;175;6;24;13;290
4190;175;6;24;14;230
4191;175;6;24;15;230
4192;175;6;24;16;200
4193;175;6;24;17;210
4194;175;6;24;18;240
4195;175;6;24;19;260
4196;175;6;24;20;250
4197;175;6;24;21;230
4198;175;6;24;22;230
4199;175;6;24;23;220
4200;175;6;24;24;210
4201;176;6;25;1;180
4202;176;6;25;2;170
4203;176;6;25;3;170
4204;176;6;25;4;160
4205;176;6;25;5;160
4206;176;6;25;6;160
4207;176;6;25;7;170
4208;176;6;25;8;190
4209;176;6;25;9;210
4210;176;6;25;10;210
4211;176;6;25;11;210
4212;176;6;25;12;220
4213;176;6;25;13;290
4214;176;6;25;14;230
4215;176;6;25;15;230
4216;176;6;25;16;200
4217;176;6;25;17;210
4218;176;6;25;18;240
4219;176;6;25;19;260
4220;176;6;25;20;250
4221;176;6;25;21;230
4222;176;6;25;22;230
4223;176;6;25;23;220
4224;176;6;25;24;210
4225;177;6;26;1;180
4226;177;6;26;2;170
4227;177;6;26;3;170
4228;177;6;26;4;160
4229;177;6;26;5;160
4230;177;6;26;6;160
4231;177;6;26;7;170
4232;177;6;26;8;190
4233;177;6;26;9;210
4234;177;6;26;10;210
4235;177;6;26;11;210
4236;177;6;26;12;220
4237;177;6;26;13;290
4238;177;6;26;14;230
4239;177;6;26;15;230
4240;177;6;26;16;200
4241;177;6;26;17;210
4242;177;6;26;18;240
4243;177;6;26;19;260
4244;177;6;26;20;250
4245;177;6;26;21;230
4246;177;6;26;22;230
4247;177;6;26;23;220
4248;177;6;26;24;210
4249;178;6;27;1;180
4250;178;6;27;2;170
4251;178;6;27;3;170
4252;178;6;27;4;160
4253;178;6;27;5;160
4254;178;6;27;6;160
4255;178;6;27;7;170
4256;178;6;27;8;190
4257;178;6;27;9;210
4258;178;6;27;10;210
4259;178;6;27;11;210
4260;178;6;27;12;220
4261;178;6;27;13;290
4262;178;6;27;14;230
4263;178;6;27;15;230
4264;178;6;27;16;200
4265;178;6;27;17;210
4266;178;6;27;18;240
4267;178;6;27;19;260
4268;178;6;27;20;250
4269;178;6;27;21;230
4270;178;6;27;22;230
4271;178;6;27;23;220
4272;178;6;27;24;210
4273;179;6;28;1;180
4274;179;6;28;2;170
4275;179;6;28;3;170
4276;179;6;28;4;160
4277;179;6;28;5;160
4278;179;6;28;6;160
4279;179;6;28;7;170
4280;179;6;28;8;190
4281;179;6;28;9;210
4282;179;6;28;10;210
4283;179;6;28;11;210
4284;179;6;28;12;220
4285;179;6;28;13;290
4286;179;6;28;14;230
4287;179;6;28;15;230
4288;179;6;28;16;200
4289;179;6;28;17;210
4290;179;6;28;18;240
4291;179;6;28;19;260
4292;179;6;28;20;250
4293;179;6;28;21;230
4294;179;6;28;22;230
4295;179;6;28;23;220
4296;179;6;28;24;210
4297;180;6;29;1;180
4298;180;6;29;2;170
4299;180;6;29;3;170
4300;180;6;29;4;160
4301;180;6;29;5;160
4302;180;6;29;6;160
4303;180;6;29;7;170
4304;180;6;29;8;190
4305;180;6;29;9;210
4306;180;6;29;10;210
4307;180;6;29;11;210
4308;180;6;29;12;220
4309;180;6;29;13;290
4310;180;6;29;14;230
4311;180;6;29;15;230
4312;180;6;29;16;200
4313;180;6;29;17;210
4314;180;6;29;18;240
4315;180;6;29;19;260
4316;180;6;29;20;250
4317;180;6;29;21;230
4318;180;6;29;22;230
4319;180;6;29;23;220
4320;180;6;29;24;210
4321;181;6;30;1;180
4322;181;6;30;2;170
4323;181;6;30;3;170
4324;181;6;30;4;160
4325;181;6;30;5;160
4326;181;6;30;6;160
4327;181;6;30;7;170
4328;181;6;30;8;190
4329;181;6;30;9;210
4330;181;6;30;10;210
4331;181;6;30;11;210
4332;181;6;30;12;220
4333;181;6;30;13;290
4334;181;6;30;14;230
4335;181;6;30;15;230
4336;181;6;30;16;200
4337;181;6;30;17;210
4338;181;6;30;18;240
4339;181;6;30;19;260
4340;181;6;30;20;250
4341;181;6;30;21;230
4342;181;6;30;22;230
4343;181;6;30;23;220
4344;181;6;30;24;210
4345;182;7;1;1;170
4346;182;7;1;2;250
4347;182;7;1;3;140
4348;182;7;1;4;140
4349;182;7;1;5;140
4350;182;7;1;6;150
4351;182;7;1;7;180
4352;182;7;1;8;190
4353;182;7;1;9;190
4354;182;7;1;10;210
4355;182;7;1;11;230
4356;182;7;1;12;220
4357;182;7;1;13;230
4358;182;7;1;14;220
4359;182;7;1;15;210
4360;182;7;1;16;210
4361;182;7;1;17;210
4362;182;7;1;18;250
4363;182;7;1;19;240
4364;182;7;1;20;240
4365;182;7;1;21;230
4366;182;7;1;22;210
4367;182;7;1;23;210
4368;182;7;1;24;210
4369;183;7;2;1;170
