HOY,DOY,Month,Day,Hour,Tambient
6945,290,10,17,9,-5.819
6946,290,10,17,10,-5.983
6947,290,10,17,11,-5.929
6948,290,10,17,12,-5.689
6949,290,10,17,13,-5.660
6950,290,10,17,14,-5.901
6951,290,10,17,15,-6.157
6952,290,10,17,16,-6.743
6953,290,10,17,17,-7.603
6954,290,10,17,18,-8.276
6955,290,10,17,19,-8.544
6956,290,10,17,20,-8.533
6957,290,10,17,21,-8.481
6958,290,10,17,22,-8.312
6959,290,10,17,23,-8.146
6960,290,10,17,24,-7.642
6961,291,10,18,1,-6.860
6962,291,10,18,2,-5.850
6963,291,10,18,3,-4.822
6964,291,10,18,4,-4.177
6965,291,10,18,5,-4.051
6966,291,10,18,6,-4.456
6967,291,10,18,7,-5.261
6968,291,10,18,8,-6.265
6969,291,10,18,9,-6.986
6970,291,10,18,10,-7.236
6971,291,10,18,11,-7.371
6972,291,10,18,12,-7.603
6973,291,10,18,13,-7.913
6974,291,10,18,14,-8.220
6975,291,10,18,15,-8.611
6976,291,10,18,16,-9.200
6977,291,10,18,17,-9.765
6978,291,10,18,18,-10.043
6979,291,10,18,19,-10.147
6980,291,10,18,20,-10.082
6981,291,10,18,21,-9.994
6982,291,10,18,22,-9.834
6983,291,10,18,23,-9.699
6984,291,10,18,24,-9.558
6985,292,10,19,1,-8.793
6986,292,10,19,2,-7.586
6987,292,10,19,3,-6.458
6988,292,10,19,4,-5.583
6989,292,10,19,5,-5.561
6990,292,10,19,6,-5.993
6991,292,10,19,7,-6.608
6992,292,10,19,8,-7.063
6993,292,10,19,9,-6.995
6994,292,10,19,10,-6.861
6995,292,10,19,11,-6.857
6996,292,10,19,12,-6.904
6997,292,10,19,13,-6.954
6998,292,10,19,14,-6.586
6999,292,10,19,15,-6.453
7000,292,10,19,16,-7.309
7001,292,10,19,17,-8.742
7002,292,10,19,18,-10.655
7003,292,10,19,19,-12.452
7004,292,10,19,20,-13.281
7005,292,10,19,21,-14.003
7006,292,10,19,22,-14.458
7007,292,10,19,23,-14.947
7008,292,10,19,24,-14.884
7009,293,10,20,1,-13.073
7010,293,10,20,2,-10.692
7011,293,10,20,3,-8.579
7012,293,10,20,4,-7.261
7013,293,10,20,5,-6.770
7014,293,10,20,6,-7.065
7015,293,10,20,7,-7.829
7016,293,10,20,8,-8.615
7017,293,10,20,9,-9.103
7018,293,10,20,10,-9.446
7019,293,10,20,11,-9.927
7020,293,10,20,12,-10.504
7021,293,10,20,13,-10.967
7022,293,10,20,14,-11.333
7023,293,10,20,15,-11.612
7024,293,10,20,16,-11.986
7025,293,10,20,17,-12.676
7026,293,10,20,18,-13.347
7027,293,10,20,19,-13.897
7028,293,10,20,20,-14.255
7029,293,10,20,21,-14.666
7030,293,10,20,22,-14.818
7031,293,10,20,23,-14.781
7032,293,10,20,24,-14.521
7033,294,10,21,1,-13.529
7034,294,10,21,2,-12.205
7035,294,10,21,3,-11.070
7036,294,10,21,4,-10.576
7037,294,10,21,5,-10.557
7038,294,10,21,6,-10.983
7039,294,10,21,7,-12.037
7040,294,10,21,8,-13.329
7041,294,10,21,9,-14.180
7042,294,10,21,10,-14.684
7043,294,10,21,11,-14.923
7044,294,10,21,12,-15.248
7045,294,10,21,13,-15.846
7046,294,10,21,14,-16.368
7047,294,10,21,15,-16.962
7048,294,10,21,16,-17.626
7049,294,10,21,17,-18.119
7050,294,10,21,18,-18.396
7051,294,10,21,19,-18.164
7052,294,10,21,20,-17.902
7053,294,10,21,21,-17.747
7054,294,10,21,22,-17.640
7055,294,10,21,23,-17.571
7056,294,10,21,24,-17.289
7057,295,10,22,1,-15.925
7058,295,10,22,2,-14.364
7059,295,10,22,3,-13.625
7060,295,10,22,4,-13.146
7061,295,10,22,5,-12.923
7062,295,10,22,6,-12.999
7063,295,10,22,7,-13.646
7064,295,10,22,8,-14.714
7065,295,10,22,9,-15.422
7066,295,10,22,10,-15.972
7067,295,10,22,11,-16.130
7068,295,10,22,12,-16.187
7069,295,10,22,13,-16.165
7070,295,10,22,14,-16.146
7071,295,10,22,15,-16.229
7072,295,10,22,16,-16.155
7073,295,10,22,17,-16.002
7074,295,10,22,18,-15.838
7075,295,10,22,19,-15.699
7076,295,10,22,20,-15.688
7077,295,10,22,21,-15.804
7078,295,10,22,22,-15.838
7079,295,10,22,23,-15.797
7080,295,10,22,24,-15.855
7081,296,10,23,1,-15.461
7082,296,10,23,2,-14.565
7083,296,10,23,3,-13.324
7084,296,10,23,4,-12.440
7085,296,10,23,5,-12.036
7086,296,10,23,6,-12.072
7087,296,10,23,7,-12.513
7088,296,10,23,8,-13.060
7089,296,10,23,9,-13.408
7090,296,10,23,10,-13.345
7091,296,10,23,11,-13.221
7092,296,10,23,12,-13.238
7093,296,10,23,13,-13.431
7094,296,10,23,14,-13.868
7095,296,10,23,15,-14.531
7096,296,10,23,16,-15.266
7097,296,10,23,17,-16.135
7098,296,10,23,18,-17.048
7099,296,10,23,19,-17.911
7100,296,10,23,20,-18.694
7101,296,10,23,21,-19.392
7102,296,10,23,22,-19.998
7103,296,10,23,23,-20.346
7104,296,10,23,24,-20.430
7105,297,10,24,1,-19.834
7106,297,10,24,2,-17.905
7107,297,10,24,3,-16.558
7108,297,10,24,4,-15.665
7109,297,10,24,5,-15.329
7110,297,10,24,6,-15.399
7111,297,10,24,7,-16.132
7112,297,10,24,8,-17.022
7113,297,10,24,9,-17.288
7114,297,10,24,10,-17.306
7115,297,10,24,11,-17.147
7116,297,10,24,12,-16.995
7117,297,10,24,13,-16.945
7118,297,10,24,14,-17.014
7119,297,10,24,15,-17.075
7120,297,10,24,16,-16.993
7121,297,10,24,17,-16.901
7122,297,10,24,18,-16.922
7123,297,10,24,19,-16.949
7124,297,10,24,20,-17.022
7125,297,10,24,21,-17.138
7126,297,10,24,22,-17.322
7127,297,10,24,23,-17.606
7128,297,10,24,24,-17.882
7129,298,10,25,1,-17.625
7130,298,10,25,2,-16.972
7131,298,10,25,3,-16.062
7132,298,10,25,4,-15.252
7133,298,10,25,5,-15.373
7134,298,10,25,6,-16.124
7135,298,10,25,7,-17.379
7136,298,10,25,8,-18.095
7137,298,10,25,9,-18.339
7138,298,10,25,10,-18.307
7139,298,10,25,11,-18.137
7140,298,10,25,12,-17.882
7141,298,10,25,13,-17.672
7142,298,10,25,14,-17.563
7143,298,10,25,15,-17.472
7144,298,10,25,16,-17.256
7145,298,10,25,17,-17.056
7146,298,10,25,18,-16.989
7147,298,10,25,19,-16.920
7148,298,10,25,20,-16.690
7149,298,10,25,21,-16.314
7150,298,10,25,22,-16.080
7151,298,10,25,23,-15.985
7152,298,10,25,24,-15.907
7153,299,10,26,1,-15.493
7154,299,10,26,2,-14.924
7155,299,10,26,3,-14.137
7156,299,10,26,4,-13.595
7157,299,10,26,5,-13.628
7158,299,10,26,6,-13.856
7159,299,10,26,7,-14.462
7160,299,10,26,8,-14.914
7161,299,10,26,9,-15.134
7162,299,10,26,10,-15.314
7163,299,10,26,11,-15.507
7164,299,10,26,12,-15.733
7165,299,10,26,13,-16.099
7166,299,10,26,14,-16.652
7167,299,10,26,15,-17.242
7168,299,10,26,16,-17.547
7169,299,10,26,17,-17.658
7170,299,10,26,18,-17.755
7171,299,10,26,19,-17.838
7172,299,10,26,20,-17.966
7173,299,10,26,21,-18.097
7174,299,10,26,22,-18.484
7175,299,10,26,23,-19.071
7176,299,10,26,24,-19.651
7177,300,10,27,1,-19.876
7178,300,10,27,2,-19.404
7179,300,10,27,3,-18.528
7180,300,10,27,4,-17.495
7181,300,10,27,5,-17.443
7182,300,10,27,6,-18.220
7183,300,10,27,7,-19.613
7184,300,10,27,8,-20.508
7185,300,10,27,9,-20.860
7186,300,10,27,10,-20.992
7187,300,10,27,11,-21.102
7188,300,10,27,12,-21.261
7189,300,10,27,13,-21.416
7190,300,10,27,14,-21.532
7191,300,10,27,15,-21.559
7192,300,10,27,16,-21.507
7193,300,10,27,17,-21.505
7194,300,10,27,18,-21.590
7195,300,10,27,19,-21.651
7196,300,10,27,20,-21.648
7197,300,10,27,21,-21.555
7198,300,10,27,22,-21.286
7199,300,10,27,23,-21.052
7200,300,10,27,24,-21.218
7201,301,10,28,1,-21.279
7202,301,10,28,2,-20.949
7203,301,10,28,3,-20.258
7204,301,10,28,4,-19.796
7205,301,10,28,5,-19.684
7206,301,10,28,6,-19.986
7207,301,10,28,7,-20.676
7208,301,10,28,8,-21.587
7209,301,10,28,9,-22.124
7210,301,10,28,10,-22.406
7211,301,10,28,11,-22.735
7212,301,10,28,12,-22.977
7213,301,10,28,13,-23.149
7214,301,10,28,14,-23.532
7215,301,10,28,15,-24.114
7216,301,10,28,16,-24.753
7217,301,10,28,17,-25.630
7218,301,10,28,18,-26.648
7219,301,10,28,19,-26.943
7220,301,10,28,20,-27.031
7221,301,10,28,21,-26.885
7222,301,10,28,22,-26.667
7223,301,10,28,23,-26.266
7224,301,10,28,24,-25.521
7225,302,10,29,1,-24.257
7226,302,10,29,2,-22.481
7227,302,10,29,3,-21.646
7228,302,10,29,4,-21.007
7229,302,10,29,5,-20.410
7230,302,10,29,6,-20.072
7231,302,10,29,7,-20.114
7232,302,10,29,8,-20.384
7233,302,10,29,9,-20.335
7234,302,10,29,10,-20.310
7235,302,10,29,11,-20.466
7236,302,10,29,12,-20.564
7237,302,10,29,13,-20.766
7238,302,10,29,14,-20.966
7239,302,10,29,15,-21.181
7240,302,10,29,16,-21.286
7241,302,10,29,17,-21.339
7242,302,10,29,18,-21.407
7243,302,10,29,19,-21.578
7244,302,10,29,20,-21.915
7245,302,10,29,21,-22.359
7246,302,10,29,22,-22.557
7247,302,10,29,23,-22.366
7248,302,10,29,24,-22.123
7249,303,10,30,1,-21.565
7250,303,10,30,2,-20.279
7251,303,10,30,3,-18.701
7252,303,10,30,4,-17.937
7253,303,10,30,5,-18.025
7254,303,10,30,6,-19.000
7255,303,10,30,7,-20.038
7256,303,10,30,8,-21.038
7257,303,10,30,9,-21.986
7258,303,10,30,10,-22.939
7259,303,10,30,11,-23.653
7260,303,10,30,12,-24.136
7261,303,10,30,13,-24.644
7262,303,10,30,14,-25.228
7263,303,10,30,15,-25.627
7264,303,10,30,16,-25.859
7265,303,10,30,17,-25.901
7266,303,10,30,18,-25.774
7267,303,10,30,19,-25.548
7268,303,10,30,20,-25.122
7269,303,10,30,21,-24.710
7270,303,10,30,22,-24.307
7271,303,10,30,23,-23.986
7272,303,10,30,24,-23.703
7273,304,10,31,1,-23.246
7274,304,10,31,2,-22.533
7275,304,10,31,3,-21.559
7276,304,10,31,4,-20.711
7277,304,10,31,5,-20.344
7278,304,10,31,6,-20.292
7279,304,10,31,7,-20.763
7280,304,10,31,8,-21.196
7281,304,10,31,9,-21.291
7282,304,10,31,10,-21.275
7283,304,10,31,11,-21.186
7284,304,10,31,12,-21.113
7285,304,10,31,13,-21.119
7286,304,10,31,14,-21.354
7287,304,10,31,15,-21.746
7288,304,10,31,16,-21.837
7289,304,10,31,17,-20.936
7290,304,10,31,18,-19.893
7291,304,10,31,19,-19.221
7292,304,10,31,20,-19.012
7293,304,10,31,21,-18.988
7294,304,10,31,22,-19.008
7295,304,10,31,23,-19.138
7296,304,10,31,24,-19.401
7297,305,11,1,1,-19.652
7298,305,11,1,2,-19.716
7299,305,11,1,3,-19.735
7300,305,11,1,4,-19.543
7301,305,11,1,5,-19.082
7302,305,11,1,6,-18.705
7303,305,11,1,7,-18.667
7304,305,11,1,8,-18.922
7305,305,11,1,9,-19.106
7306,305,11,1,10,-19.043
7307,305,11,1,11,-18.610
7308,305,11,1,12,-18.474
7309,305,11,1,13,-18.605
7310,305,11,1,14,-18.524
7311,305,11,1,15,-18.657
7312,305,11,1,16,-18.924
7313,305,11,1,17,-19.146
7314,305,11,1,18,-20.012
7315,305,11,1,19,-20.946
7316,305,11,1,20,-21.845
7317,305,11,1,21,-22.416
7318,305,11,1,22,-22.482
7319,305,11,1,23,-22.317
7320,305,11,1,24,-22.340
7321,306,11,2,1,-22.421
7322,306,11,2,2,-21.958
7323,306,11,2,3,-20.986
7324,306,11,2,4,-20.664
7325,306,11,2,5,-20.580
7326,306,11,2,6,-20.773
7327,306,11,2,7,-21.656
7328,306,11,2,8,-22.988
7329,306,11,2,9,-24.290
7330,306,11,2,10,-25.630
7331,306,11,2,11,-26.370
7332,306,11,2,12,-26.913
7333,306,11,2,13,-27.672
7334,306,11,2,14,-28.278
7335,306,11,2,15,-29.113
7336,306,11,2,16,-29.880
7337,306,11,2,17,-29.996
7338,306,11,2,18,-30.045
7339,306,11,2,19,-30.389
7340,306,11,2,20,-30.736
7341,306,11,2,21,-30.258
7342,306,11,2,22,-29.641
7343,306,11,2,23,-29.499
7344,306,11,2,24,-28.634
7345,307,11,3,1,-27.567
7346,307,11,3,2,-26.427
7347,307,11,3,3,-24.927
7348,307,11,3,4,-23.141
7349,307,11,3,5,-21.330
7350,307,11,3,6,-19.847
7351,307,11,3,7,-19.649
7352,307,11,3,8,-19.982
7353,307,11,3,9,-20.255
7354,307,11,3,10,-20.589
7355,307,11,3,11,-20.198
7356,307,11,3,12,-19.031
7357,307,11,3,13,-17.617
7358,307,11,3,14,-16.343
7359,307,11,3,15,-15.497
7360,307,11,3,16,-15.050
7361,307,11,3,17,-14.659
7362,307,11,3,18,-14.314
7363,307,11,3,19,-14.119
7364,307,11,3,20,-14.426
7365,307,11,3,21,-15.292
7366,307,11,3,22,-16.518
7367,307,11,3,23,-17.728
7368,307,11,3,24,-19.026
7369,308,11,4,1,-20.233
7370,308,11,4,2,-20.294
7371,308,11,4,3,-19.614
7372,308,11,4,4,-19.392
7373,308,11,4,5,-20.007
7374,308,11,4,6,-21.348
7375,308,11,4,7,-22.611
7376,308,11,4,8,-22.425
7377,308,11,4,9,-21.944
7378,308,11,4,10,-22.032
7379,308,11,4,11,-22.433
7380,308,11,4,12,-22.729
7381,308,11,4,13,-22.976
7382,308,11,4,14,-23.152
7383,308,11,4,15,-23.207
7384,308,11,4,16,-22.952
7385,308,11,4,17,-22.482
7386,308,11,4,18,-22.380
7387,308,11,4,19,-22.191
7388,308,11,4,20,-21.741
7389,308,11,4,21,-21.344
7390,308,11,4,22,-21.113
7391,308,11,4,23,-21.110
7392,308,11,4,24,-21.137
7393,309,11,5,1,-20.943
7394,309,11,5,2,-20.529
7395,309,11,5,3,-20.203
7396,309,11,5,4,-19.942
7397,309,11,5,5,-19.800
7398,309,11,5,6,-19.795
7399,309,11,5,7,-19.893
7400,309,11,5,8,-19.954
7401,309,11,5,9,-20.014
7402,309,11,5,10,-19.943
7403,309,11,5,11,-19.704
7404,309,11,5,12,-19.401
7405,309,11,5,13,-19.053
7406,309,11,5,14,-18.732
7407,309,11,5,15,-18.489
7408,309,11,5,16,-18.395
7409,309,11,5,17,-18.588
7410,309,11,5,18,-19.015
7411,309,11,5,19,-19.698
7412,309,11,5,20,-20.645
7413,309,11,5,21,-21.562
7414,309,11,5,22,-22.242
7415,309,11,5,23,-22.426
7416,309,11,5,24,-22.419
7417,310,11,6,1,-22.493
7418,310,11,6,2,-22.100
7419,310,11,6,3,-21.472
7420,310,11,6,4,-20.969
7421,310,11,6,5,-21.061
7422,310,11,6,6,-21.724
7423,310,11,6,7,-22.831
7424,310,11,6,8,-23.628
7425,310,11,6,9,-24.146
7426,310,11,6,10,-24.453
7427,310,11,6,11,-24.378
7428,310,11,6,12,-24.103
7429,310,11,6,13,-23.735
7430,310,11,6,14,-23.246
7431,310,11,6,15,-22.791
7432,310,11,6,16,-22.432
7433,310,11,6,17,-22.280
7434,310,11,6,18,-22.228
7435,310,11,6,19,-22.099
7436,310,11,6,20,-22.043
7437,310,11,6,21,-22.130
7438,310,11,6,22,-22.173
7439,310,11,6,23,-22.206
7440,310,11,6,24,-22.405
7441,311,11,7,1,-22.391
7442,311,11,7,2,-21.749
7443,311,11,7,3,-21.041
7444,311,11,7,4,-20.750
7445,311,11,7,5,-20.723
7446,311,11,7,6,-20.924
7447,311,11,7,7,-21.270
7448,311,11,7,8,-21.496
7449,311,11,7,9,-21.642
7450,311,11,7,10,-21.642
7451,311,11,7,11,-21.441
7452,311,11,7,12,-21.177
7453,311,11,7,13,-20.950
7454,311,11,7,14,-20.799
7455,311,11,7,15,-20.714
7456,311,11,7,16,-20.719
7457,311,11,7,17,-20.813
7458,311,11,7,18,-20.932
7459,311,11,7,19,-21.076
7460,311,11,7,20,-21.228
7461,311,11,7,21,-21.380
7462,311,11,7,22,-21.508
7463,311,11,7,23,-21.726
7464,311,11,7,24,-22.026
7465,312,11,8,1,-22.212
7466,312,11,8,2,-21.931
7467,312,11,8,3,-21.331
7468,312,11,8,4,-20.806
7469,312,11,8,5,-20.527
7470,312,11,8,6,-20.680
7471,312,11,8,7,-21.127
7472,312,11,8,8,-21.459
7473,312,11,8,9,-21.725
7474,312,11,8,10,-21.960
7475,312,11,8,11,-22.216
7476,312,11,8,12,-22.454
7477,312,11,8,13,-22.548
7478,312,11,8,14,-22.569
7479,312,11,8,15,-22.640
7480,312,11,8,16,-22.865
7481,312,11,8,17,-23.462
7482,312,11,8,18,-24.142
7483,312,11,8,19,-24.824
7484,312,11,8,20,-25.426
7485,312,11,8,21,-25.883
7486,312,11,8,22,-26.294
7487,312,11,8,23,-26.603
7488,312,11,8,24,-26.763
7489,313,11,9,1,-26.665
7490,313,11,9,2,-26.180
7491,313,11,9,3,-25.532
7492,313,11,9,4,-24.957
7493,313,11,9,5,-24.947
7494,313,11,9,6,-25.817
7495,313,11,9,7,-26.993
7496,313,11,9,8,-27.603
7497,313,11,9,9,-27.842
7498,313,11,9,10,-27.982
7499,313,11,9,11,-28.043
7500,313,11,9,12,-28.042
7501,313,11,9,13,-28.053
7502,313,11,9,14,-28.151
7503,313,11,9,15,-28.276
7504,313,11,9,16,-28.341
7505,313,11,9,17,-28.370
7506,313,11,9,18,-28.479
7507,313,11,9,19,-28.680
7508,313,11,9,20,-28.962
7509,313,11,9,21,-29.023
7510,313,11,9,22,-28.964
7511,313,11,9,23,-29.072
7512,313,11,9,24,-29.292
7513,314,11,10,1,-29.530
7514,314,11,10,2,-29.578
7515,314,11,10,3,-29.354
7516,314,11,10,4,-29.023
7517,314,11,10,5,-28.906
7518,314,11,10,6,-28.941
7519,314,11,10,7,-29.113
7520,314,11,10,8,-29.096
7521,314,11,10,9,-29.047
7522,314,11,10,10,-29.142
7523,314,11,10,11,-29.364
7524,314,11,10,12,-29.516
7525,314,11,10,13,-29.639
7526,314,11,10,14,-29.663
7527,314,11,10,15,-29.556
7528,314,11,10,16,-29.328
7529,314,11,10,17,-28.895
7530,314,11,10,18,-28.749
7531,314,11,10,19,-28.608
7532,314,11,10,20,-28.339
7533,314,11,10,21,-28.021
7534,314,11,10,22,-27.795
7535,314,11,10,23,-27.707
7536,314,11,10,24,-27.585
7537,315,11,11,1,-27.498
7538,315,11,11,2,-27.363
7539,315,11,11,3,-27.229
7540,315,11,11,4,-27.093
7541,315,11,11,5,-26.950
7542,315,11,11,6,-26.993
7543,315,11,11,7,-27.312
7544,315,11,11,8,-27.552
7545,315,11,11,9,-27.802
7546,315,11,11,10,-28.218
7547,315,11,11,11,-28.688
7548,315,11,11,12,-28.817
7549,315,11,11,13,-28.432
7550,315,11,11,14,-27.703
7551,315,11,11,15,-27.055
7552,315,11,11,16,-26.541
7553,315,11,11,17,-26.277
7554,315,11,11,18,-26.257
7555,315,11,11,19,-26.321
7556,315,11,11,20,-26.390
7557,315,11,11,21,-26.476
7558,315,11,11,22,-26.386
7559,315,11,11,23,-26.229
7560,315,11,11,24,-26.226
7561,316,11,12,1,-26.152
7562,316,11,12,2,-25.830
7563,316,11,12,3,-25.311
7564,316,11,12,4,-24.902
7565,316,11,12,5,-24.711
7566,316,11,12,6,-24.691
7567,316,11,12,7,-24.730
7568,316,11,12,8,-24.781
7569,316,11,12,9,-24.719
7570,316,11,12,10,-24.608
7571,316,11,12,11,-24.514
7572,316,11,12,12,-24.365
7573,316,11,12,13,-24.095
7574,316,11,12,14,-23.788
7575,316,11,12,15,-23.492
7576,316,11,12,16,-23.166
7577,316,11,12,17,-22.914
7578,316,11,12,18,-22.731
7579,316,11,12,19,-22.597
7580,316,11,12,20,-22.519
7581,316,11,12,21,-22.512
7582,316,11,12,22,-22.524
7583,316,11,12,23,-22.511
7584,316,11,12,24,-22.477
7585,317,11,13,1,-22.554
7586,317,11,13,2,-22.613
7587,317,11,13,3,-22.471
7588,317,11,13,4,-22.457
7589,317,11,13,5,-22.727
7590,317,11,13,6,-23.149
7591,317,11,13,7,-23.540
7592,317,11,13,8,-24.034
7593,317,11,13,9,-24.492
7594,317,11,13,10,-24.702
7595,317,11,13,11,-24.833
7596,317,11,13,12,-25.001
7597,317,11,13,13,-25.097
7598,317,11,13,14,-25.106
7599,317,11,13,15,-25.086
7600,317,11,13,16,-25.063
7601,317,11,13,17,-25.141
7602,317,11,13,18,-25.303
7603,317,11,13,19,-25.444
7604,317,11,13,20,-25.655
7605,317,11,13,21,-26.000
7606,317,11,13,22,-26.521
7607,317,11,13,23,-27.165
7608,317,11,13,24,-27.786
7609,318,11,14,1,-28.208
7610,318,11,14,2,-28.259
7611,318,11,14,3,-28.032
7612,318,11,14,4,-27.805
7613,318,11,14,5,-27.749
7614,318,11,14,6,-27.865
7615,318,11,14,7,-28.061
7616,318,11,14,8,-28.328
7617,318,11,14,9,-28.630
7618,318,11,14,10,-28.651
7619,318,11,14,11,-28.639
7620,318,11,14,12,-28.785
7621,318,11,14,13,-28.781
7622,318,11,14,14,-28.617
7623,318,11,14,15,-28.875
7624,318,11,14,16,-29.447
7625,318,11,14,17,-30.299
7626,318,11,14,18,-30.883
7627,318,11,14,19,-31.321
7628,318,11,14,20,-31.632
7629,318,11,14,21,-31.861
7630,318,11,14,22,-32.102
7631,318,11,14,23,-31.843
7632,318,11,14,24,-31.228
7633,319,11,15,1,-31.192
7634,319,11,15,2,-31.197
7635,319,11,15,3,-30.666
7636,319,11,15,4,-30.128
7637,319,11,15,5,-29.928
7638,319,11,15,6,-30.108
7639,319,11,15,7,-30.240
7640,319,11,15,8,-30.085
7641,319,11,15,9,-29.811
7642,319,11,15,10,-29.798
7643,319,11,15,11,-30.191
7644,319,11,15,12,-30.587
7645,319,11,15,13,-30.654
7646,319,11,15,14,-30.651
7647,319,11,15,15,-30.566
7648,319,11,15,16,-30.433
7649,319,11,15,17,-30.331
7650,319,11,15,18,-30.227
7651,319,11,15,19,-29.976
7652,319,11,15,20,-29.932
7653,319,11,15,21,-29.984
7654,319,11,15,22,-30.055
7655,319,11,15,23,-30.091
7656,319,11,15,24,-30.117
7657,320,11,16,1,-30.177
7658,320,11,16,2,-30.244
7659,320,11,16,3,-30.211
7660,320,11,16,4,-29.977
7661,320,11,16,5,-29.769
7662,320,11,16,6,-29.711
7663,320,11,16,7,-29.664
7664,320,11,16,8,-29.548
7665,320,11,16,9,-29.354
7666,320,11,16,10,-29.076
7667,320,11,16,11,-28.821
7668,320,11,16,12,-28.658
7669,320,11,16,13,-28.614
7670,320,11,16,14,-28.516
7671,320,11,16,15,-28.412
7672,320,11,16,16,-28.278
7673,320,11,16,17,-28.203
7674,320,11,16,18,-28.164
7675,320,11,16,19,-28.082
7676,320,11,16,20,-27.916
7677,320,11,16,21,-27.679
7678,320,11,16,22,-27.438
7679,320,11,16,23,-27.291
7680,320,11,16,24,-27.164
7681,321,11,17,1,-26.935
7682,321,11,17,2,-26.678
7683,321,11,17,3,-26.372
7684,321,11,17,4,-26.173
7685,321,11,17,5,-26.069
7686,321,11,17,6,-26.097
7687,321,11,17,7,-26.062
7688,321,11,17,8,-25.945
7689,321,11,17,9,-25.854
7690,321,11,17,10,-25.843
7691,321,11,17,11,-25.803
7692,321,11,17,12,-25.777
7693,321,11,17,13,-25.741
7694,321,11,17,14,-25.701
7695,321,11,17,15,-25.728
7696,321,11,17,16,-25.685
7697,321,11,17,17,-25.587
7698,321,11,17,18,-25.428
7699,321,11,17,19,-25.293
7700,321,11,17,20,-25.179
7701,321,11,17,21,-25.093
7702,321,11,17,22,-25.042
7703,321,11,17,23,-25.014
7704,321,11,17,24,-24.937
7705,322,11,18,1,-24.899
7706,322,11,18,2,-24.719
7707,322,11,18,3,-24.470
7708,322,11,18,4,-24.258
7709,322,11,18,5,-24.345
7710,322,11,18,6,-24.730
7711,322,11,18,7,-25.143
7712,322,11,18,8,-25.342
7713,322,11,18,9,-25.513
7714,322,11,18,10,-25.593
7715,322,11,18,11,-25.846
7716,322,11,18,12,-26.184
7717,322,11,18,13,-26.502
7718,322,11,18,14,-26.759
7719,322,11,18,15,-26.959
7720,322,11,18,16,-26.925
7721,322,11,18,17,-26.895
7722,322,11,18,18,-26.916
7723,322,11,18,19,-26.990
7724,322,11,18,20,-27.139
7725,322,11,18,21,-27.412
7726,322,11,18,22,-27.780
7727,322,11,18,23,-27.946
7728,322,11,18,24,-27.898
7729,323,11,19,1,-27.775
7730,323,11,19,2,-27.466
7731,323,11,19,3,-27.090
7732,323,11,19,4,-26.820
7733,323,11,19,5,-26.724
7734,323,11,19,6,-26.952
7735,323,11,19,7,-27.233
7736,323,11,19,8,-27.381
7737,323,11,19,9,-27.395
7738,323,11,19,10,-27.407
7739,323,11,19,11,-27.417
7740,323,11,19,12,-27.300
7741,323,11,19,13,-27.314
7742,323,11,19,14,-27.060
7743,323,11,19,15,-26.771
7744,323,11,19,16,-26.324
7745,323,11,19,17,-26.215
7746,323,11,19,18,-26.288
7747,323,11,19,19,-26.435
7748,323,11,19,20,-26.528
7749,323,11,19,21,-26.592
7750,323,11,19,22,-26.579
7751,323,11,19,23,-26.587
7752,323,11,19,24,-26.712
7753,324,11,20,1,-26.842
7754,324,11,20,2,-26.847
7755,324,11,20,3,-26.796
7756,324,11,20,4,-26.521
7757,324,11,20,5,-26.330
7758,324,11,20,6,-26.235
7759,324,11,20,7,-26.361
7760,324,11,20,8,-26.420
7761,324,11,20,9,-26.448
7762,324,11,20,10,-26.561
7763,324,11,20,11,-26.779
7764,324,11,20,12,-27.098
7765,324,11,20,13,-27.503
7766,324,11,20,14,-27.919
7767,324,11,20,15,-28.123
7768,324,11,20,16,-28.336
7769,324,11,20,17,-28.646
7770,324,11,20,18,-29.155
7771,324,11,20,19,-29.967
7772,324,11,20,20,-31.124
7773,324,11,20,21,-32.138
7774,324,11,20,22,-32.630
7775,324,11,20,23,-33.120
7776,324,11,20,24,-33.913
7777,325,11,21,1,-34.769
7778,325,11,21,2,-35.559
7779,325,11,21,3,-35.692
7780,325,11,21,4,-35.260
7781,325,11,21,5,-34.996
7782,325,11,21,6,-35.645
7783,325,11,21,7,-36.499
7784,325,11,21,8,-36.688
7785,325,11,21,9,-36.825
7786,325,11,21,10,-36.830
7787,325,11,21,11,-36.660
7788,325,11,21,12,-36.401
7789,325,11,21,13,-36.107
7790,325,11,21,14,-35.801
7791,325,11,21,15,-35.463
7792,325,11,21,16,-34.996
7793,325,11,21,17,-34.333
7794,325,11,21,18,-33.792
7795,325,11,21,19,-33.315
7796,325,11,21,20,-33.085
7797,325,11,21,21,-33.115
7798,325,11,21,22,-33.213
7799,325,11,21,23,-33.140
7800,325,11,21,24,-32.869
7801,326,11,22,1,-32.472
7802,326,11,22,2,-32.051
7803,326,11,22,3,-31.442
7804,326,11,22,4,-30.831
7805,326,11,22,5,-30.822
7806,326,11,22,6,-31.546
7807,326,11,22,7,-32.513
7808,326,11,22,8,-33.563
7809,326,11,22,9,-34.645
7810,326,11,22,10,-35.749
7811,326,11,22,11,-36.600
7812,326,11,22,12,-37.138
7813,326,11,22,13,-37.627
7814,326,11,22,14,-38.175
7815,326,11,22,15,-38.809
7816,326,11,22,16,-39.557
7817,326,11,22,17,-40.542
