INDEX,DATE,pv1_input_power(Вт),pv1_voltage(В),pv1_current(А),pv2_input_power(Вт),pv2_voltage(В),pv2_current(А),grid_voltage(В),grid_current(А),grid_frequency(Гц),output_power(Вт),energy_today(кВт*ч),energy_total(кВт*ч)
8922400,2022-07-25 5:22:26,24,243.7,0.1,47,284.5,0.1,230,0.7,49.98,37,0,4743.1
8922401,2022-07-25 5:22:27,24,243.6,0.1,46,283,0.1,230,0.7,49.96,37,0,4743.1
8922402,2022-07-25 5:22:28,25,242.8,0.1,46,281.7,0.1,230.4,0.8,49.99,38,0,4743.1
8922403,2022-07-25 5:22:29,24,242.1,0.1,46,280.9,0.1,230.4,0.8,49.98,37,0,4743.1
8922404,2022-07-25 5:22:30,24,241.4,0.1,46,279.5,0.1,230.4,0.8,49.96,38,0,4743.1
8922405,2022-07-25 5:22:31,22,239,0,46,278.6,0.1,230.4,0.7,49.98,38,0,4743.1
8922406,2022-07-25 5:22:32,23,241.4,0,46,281.1,0.1,230,0.7,49.97,37,0,4743.1
8922407,2022-07-25 5:22:33,24,240.6,0.1,46,281.1,0.1,230,0.7,49.97,37,0,4743.1
8922408,2022-07-25 5:22:34,24,239.7,0.1,46,280.9,0.1,230.2,0.7,49.98,37,0,4743.1
8922409,2022-07-25 5:22:35,23,242.3,0,46,280.3,0.1,230.2,0.8,49.96,38,0,4743.1
8922410,2022-07-25 5:22:36,24,242.1,0.1,46,280.3,0.1,229.5,0.8,49.98,38,0,4743.1
8922411,2022-07-25 5:22:37,24,243.7,0.1,46,282,0.1,230,0.7,49.97,39,0,4743.1
8922412,2022-07-25 5:22:38,23,243,0,46,283.5,0.1,230.4,0.7,49.97,39,0,4743.1
8922413,2022-07-25 5:22:39,24,244.6,0,46,281.2,0.1,230.6,0.7,49.99,39,0,4743.1
8922414,2022-07-25 5:22:40,23,243.1,0,46,282.6,0.1,230.8,0.7,49.96,39,0,4743.1
8922415,2022-07-25 5:22:41,25,244.6,0.1,47,284.2,0.1,230.8,0.7,49.97,39,0,4743.1
8922416,2022-07-25 5:22:42,24,245.5,0,46,284.9,0.1,230,0.8,49.98,38,0,4743.1
8922417,2022-07-25 5:22:43,24,243.9,0,46,283.6,0.1,230.2,0.8,49.97,39,0,4743.1
8922418,2022-07-25 5:22:44,24,242.3,0.1,46,281.4,0.1,230.4,0.7,49.97,38,0,4743.1
8922419,2022-07-25 5:22:45,24,243.1,0,46,283.6,0.1,230.2,0.8,49.98,38,0,4743.1
8922420,2022-07-25 5:22:46,25,241.7,0.1,46,281.5,0.1,230,0.7,49.98,38,0,4743.1
8922421,2022-07-25 5:22:47,25,239.9,0.1,46,280.6,0.1,230,0.7,49.98,38,0,4743.1
8922422,2022-07-25 5:22:48,25,239.9,0.1,47,280.8,0.1,229.7,0.7,49.98,38,0,4743.1
8922423,2022-07-25 5:22:49,24,242.4,0.1,46,281.7,0.1,230.4,0.7,49.97,38,0,4743.1
8922424,2022-07-25 5:22:50,24,242.4,0.1,46,283,0.1,230.2,0.8,50,38,0,4743.1
8922425,2022-07-25 5:22:51,24,242.4,0.1,46,283.2,0.1,229.7,0.8,49.98,38,0,4743.1
8922426,2022-07-25 5:22:52,23,242.4,0,46,282.4,0.1,230.6,0.7,49.99,39,0,4743.1
8922427,2022-07-25 5:22:53,24,244,0.1,47,279.5,0.1,230.2,0.8,49.99,39,0,4743.1
8922428,2022-07-25 5:22:54,25,245.5,0.1,47,279.6,0.1,230,0.7,49.97,39,0,4743.1
8922429,2022-07-25 5:22:55,25,246.4,0.1,47,279.6,0.1,230,0.7,49.99,38,0,4743.1
8922430,2022-07-25 5:22:56,25,245.7,0.1,47,279.6,0.1,230,0.7,49.99,38,0,4743.1
8922431,2022-07-25 5:22:57,25,245.7,0.1,47,279.6,0.1,229.7,0.7,49.98,38,0,4743.1
8922432,2022-07-25 5:22:58,24,245.7,0,46,278.9,0.1,230,0.7,50,38,0,4743.1
8922433,2022-07-25 5:22:59,24,244.9,0,47,278.9,0.1,230,0.7,49.97,39,0,4743.1
8922434,2022-07-25 5:23:00,24,242.5,0.1,46,277.4,0.1,230,0.7,49.98,38,0,4743.1
8922435,2022-07-25 5:23:01,24,240.9,0.1,46,275.6,0.1,230,0.7,49.99,38,0,4743.1
8922436,2022-07-25 5:23:02,23,239.3,0,46,274,0.1,230,0.7,49.98,39,0,4743.1
8922437,2022-07-25 5:23:03,24,241.8,0.1,46,276.7,0.1,230,0.7,49.99,39,0,4743.1
8922438,2022-07-25 5:23:04,24,242.5,0.1,47,278.3,0.1,229.7,0.7,50,38,0,4743.1
8922439,2022-07-25 5:23:05,24,244.2,0,47,279.9,0.1,229.3,0.7,49.97,38,0,4743.1
8922440,2022-07-25 5:23:06,25,241.8,0.1,47,280.8,0.1,229.5,0.7,50,38,0,4743.1
8922441,2022-07-25 5:23:07,25,240.9,0.1,47,282.1,0.1,230,0.7,49.97,38,0,4743.1
8922442,2022-07-25 5:23:08,25,240.9,0.1,47,281.5,0.1,230,0.8,49.98,38,0,4743.1
8922443,2022-07-25 5:23:09,25,243.4,0.1,47,280.8,0.1,230,0.7,50,38,0,4743.1
8922444,2022-07-25 5:23:10,25,242.5,0.1,47,280.9,0.1,230,0.7,49.98,38,0,4743.1
8922445,2022-07-25 5:23:11,25,240.9,0.1,47,280.8,0.1,230.2,0.7,50,38,0,4743.1
8922446,2022-07-25 5:23:12,25,240.9,0.1,47,280.8,0.1,230,0.7,49.99,39,0,4743.1
8922447,2022-07-25 5:23:13,25,243.4,0.1,47,281.5,0.1,230.2,0.7,49.99,38,0,4743.1
8922448,2022-07-25 5:23:14,24,243.4,0.1,46,283.2,0.1,230,0.7,50.01,38,0,4743.1
8922449,2022-07-25 5:23:15,25,242,0.1,47,284.6,0.1,229.7,0.7,49.98,38,0,4743.1
8922450,2022-07-25 5:23:16,25,240.2,0.1,47,286,0.1,230.4,0.7,50,38,0,4743.1
8922451,2022-07-25 5:23:17,24,239.4,0.1,47,287.3,0.1,230,0.8,50,38,0,4743.1
8922452,2022-07-25 5:23:18,23,241.1,0,46,287.9,0.1,229.7,0.7,49.98,37,0,4743.1
8922453,2022-07-25 5:23:19,25,238.7,0.1,47,286,0.1,230.2,0.8,50.01,38,0,4743.1
8922454,2022-07-25 5:23:20,25,238,0.1,47,284.9,0.1,230.2,0.7,49.99,38,0,4743.1
8922455,2022-07-25 5:23:21,25,238.7,0.1,47,283.5,0.1,230,0.7,49.99,38,0,4743.1
8922456,2022-07-25 5:23:22,24,239.4,0.1,47,282.6,0.1,230,0.7,50,38,0,4743.1
8922457,2022-07-25 5:23:23,25,238.7,0.1,47,281.2,0.1,230,0.7,49.98,38,0,4743.1
8922458,2022-07-25 5:23:24,25,237.1,0.1,47,279.8,0.1,230.2,0.7,49.99,39,0,4743.1
8922459,2022-07-25 5:23:25,25,238,0.1,47,279.2,0.1,230.2,0.8,50,39,0,4743.1
8922460,2022-07-25 5:23:26,26,239.6,0.1,47,280.6,0.1,230.2,0.7,49.97,39,0,4743.1
8922461,2022-07-25 5:23:27,25,241.2,0.1,47,282.3,0.1,230.2,0.8,50,39,0,4743.1
8922462,2022-07-25 5:23:28,24,242.1,0.1,46,283.7,0.1,230.2,0.7,49.98,39,0,4743.1
8922463,2022-07-25 5:23:29,25,240.3,0.1,48,284.5,0.1,230.2,0.7,49.98,39,0,4743.1
8922464,2022-07-25 5:23:30,25,239.7,0.1,47,285.7,0.1,229.5,0.7,49.99,38,0,4743.1
8922465,2022-07-25 5:23:31,25,238.1,0.1,47,287.1,0.1,229.5,0.7,49.97,38,0,4743.1
8922466,2022-07-25 5:23:32,24,239.7,0.1,46,288.3,0.1,229.5,0.7,49.99,38,0,4743.1
8922467,2022-07-25 5:23:33,24,238.1,0.1,46,289.1,0.1,228.8,0.7,49.98,37,0,4743.1
8922468,2022-07-25 5:23:34,24,239.7,0.1,47,290.1,0.1,229.3,0.7,49.97,37,0,4743.1
8922469,2022-07-25 5:23:35,24,238.9,0.1,47,290.1,0.1,229.5,0.7,49.99,37,0,4743.1
8922470,2022-07-25 5:23:36,24,236.3,0.1,46,288.5,0.1,229.5,0.7,49.96,38,0,4743.1
8922471,2022-07-25 5:23:37,25,237.2,0.1,47,287.4,0.1,229.5,0.7,49.97,38,0,4743.1
8922472,2022-07-25 5:23:38,25,234.9,0.1,47,286,0.1,229.5,0.7,49.98,38,0,4743.1
8922473,2022-07-25 5:23:39,25,233.2,0.1,47,285.5,0.1,229.5,0.7,49.97,38,0,4743.1
8922474,2022-07-25 5:23:40,25,232.5,0.1,47,286.8,0.1,229.3,0.7,49.98,38,0,4743.1
8922475,2022-07-25 5:23:41,23,232.4,0.1,47,288,0.1,229.3,0.7,49.97,37,0,4743.1
8922476,2022-07-25 5:23:42,23,230,0.1,47,289.2,0.1,229.7,0.7,49.98,37,0,4743.1
8922477,2022-07-25 5:23:43,23,232.4,0.1,47,290.4,0.1,229.5,0.7,49.99,37,0,4743.1
8922478,2022-07-25 5:23:44,23,230,0.1,47,291.6,0.1,229.7,0.7,49.97,36,0,4743.1
8922479,2022-07-25 5:23:45,23,232.5,0.1,47,292.6,0.1,229.3,0.7,49.98,36,0,4743.1
8922480,2022-07-25 5:23:46,23,233.4,0.1,46,293.6,0.1,229.5,0.7,49.99,36,0,4743.1
8922481,2022-07-25 5:23:47,23,233.2,0.1,46,293.6,0.1,229.5,0.7,49.99,36,0,4743.1
8922482,2022-07-25 5:23:48,24,232.5,0.1,47,292.2,0.1,229.7,0.7,49.99,36,0,4743.1
8922483,2022-07-25 5:23:49,24,230.9,0.1,47,291.3,0.1,229.7,0.7,49.98,37,0,4743.1
8922484,2022-07-25 5:23:50,24,229.3,0.1,48,290.1,0.1,229.3,0.7,49.99,37,0,4743.1
8922485,2022-07-25 5:23:51,24,229.3,0.1,47,288.5,0.1,229.5,0.7,50,37,0,4743.1
8922486,2022-07-25 5:23:52,25,230.9,0.1,47,287.4,0.1,229.3,0.7,49.98,38,0,4743.1
8922487,2022-07-25 5:23:53,25,232.7,0.1,47,286.1,0.1,229.5,0.8,50,38,0,4743.1
8922488,2022-07-25 5:23:54,25,232.7,0.1,48,284.8,0.1,229.5,0.7,49.97,38,0,4743.1
8922489,2022-07-25 5:23:55,24,233.5,0.1,47,283.5,0.1,229.7,0.7,49.99,39,0,4743.1
8922490,2022-07-25 5:23:56,26,235.2,0.1,47,282,0.1,229.7,0.7,50,39,0,4743.1
8922491,2022-07-25 5:23:57,25,236.8,0.1,47,283.6,0.1,229.7,0.7,49.97,39,0,4743.1
8922492,2022-07-25 5:23:58,26,235.2,0.1,47,285.7,0.1,230.2,0.7,49.98,39,0,4743.1
8922493,2022-07-25 5:23:59,25,234.4,0.1,47,282.9,0.1,230.4,0.8,49.97,39,0,4743.1
8922494,2022-07-25 5:24:00,25,236.1,0.1,47,281.5,0.1,230,0.7,49.98,39,0,4743.1
8922495,2022-07-25 5:24:01,25,237.8,0.1,47,281.7,0.1,229.7,0.8,49.98,39,0,4743.1
8922496,2022-07-25 5:24:02,25,236.9,0.1,47,279.3,0.1,230,0.8,49.97,40,0,4743.1
8922497,2022-07-25 5:24:03,25,235.3,0.1,47,280.9,0.1,229.7,0.7,49.99,39,0,4743.1
8922498,2022-07-25 5:24:04,24,234.4,0.1,47,282.4,0.1,229.7,0.8,49.98,40,0,4743.1
8922499,2022-07-25 5:24:05,25,235.2,0.1,47,283.9,0.1,229.7,0.7,49.98,39,0,4743.1
8922500,2022-07-25 5:24:06,25,236.9,0.1,47,282.4,0.1,230,0.8,49.99,40,0,4743.1
8922501,2022-07-25 5:24:07,25,235.3,0.1,47,281.1,0.1,230,0.7,49.99,40,0,4743.1
8922502,2022-07-25 5:24:08,25,233.7,0.1,47,281.1,0.1,230,0.8,49.98,40,0,4743.1
8922503,2022-07-25 5:24:09,24,235.3,0.1,47,282.6,0.1,230.6,0.8,50,40,0,4743.1
8922504,2022-07-25 5:24:10,25,236.2,0.1,48,284.2,0.1,230,0.8,49.98,40,0,4743.1
8922505,2022-07-25 5:24:11,26,237.8,0.1,47,282.1,0.1,230.2,0.8,49.99,40,0,4743.1
8922506,2022-07-25 5:24:12,26,238.7,0.1,47,280.5,0.1,230.4,0.7,50,40,0,4743.1
8922507,2022-07-25 5:24:13,25,239.4,0.1,48,279.8,0.1,230.4,0.8,49.98,40,0,4743.1
8922508,2022-07-25 5:24:14,25,238.7,0.1,48,278,0.1,230.4,0.7,49.99,40,0,4743.1
8922509,2022-07-25 5:24:15,25,240.5,0.1,47,277.5,0.1,230.4,0.8,49.99,40,0,4743.1
8922510,2022-07-25 5:24:16,26,242.1,0.1,47,275.6,0.1,230.4,0.7,49.98,41,0,4743.1
8922511,2022-07-25 5:24:17,25,243.6,0.1,47,274.9,0.1,230.2,0.8,49.99,41,0,4743.1
8922512,2022-07-25 5:24:18,25,243.6,0.1,47,274.9,0.1,230.4,0.8,49.99,41,0,4743.1
8922513,2022-07-25 5:24:19,25,245.1,0.1,47,276.1,0.1,230.2,0.8,49.98,41,0,4743.1
8922514,2022-07-25 5:24:20,25,245.8,0.1,47,277.7,0.1,230.4,0.7,50.01,41,0,4743.1
8922515,2022-07-25 5:24:21,26,244.3,0.1,48,279.5,0.1,230.2,0.8,49.97,41,0,4743.1
8922516,2022-07-25 5:24:22,26,242.7,0.1,48,279.6,0.1,230.2,0.7,49.99,41,0,4743.1
8922517,2022-07-25 5:24:23,26,243.6,0.1,48,281.1,0.1,230.6,0.8,49.99,41,0,4743.1
8922518,2022-07-25 5:24:24,25,244.3,0.1,47,282.6,0.1,230.2,0.7,49.98,41,0,4743.1
8922519,2022-07-25 5:24:25,25,242.7,0.1,47,283.6,0.1,230.2,0.8,49.99,41,0,4743.1
8922520,2022-07-25 5:24:26,26,242,0.1,48,284.9,0.1,230.4,0.7,49.99,40,0,4743.1
8922521,2022-07-25 5:24:27,26,240.3,0.1,48,285.1,0.1,230.4,0.7,49.98,40,0,4743.1
8922522,2022-07-25 5:24:28,25,239.6,0.1,47,283.6,0.1,230.4,0.8,49.99,41,0,4743.1
8922523,2022-07-25 5:24:29,26,238.7,0.1,47,282.3,0.1,230.2,0.7,49.98,41,0,4743.1
8922524,2022-07-25 5:24:30,25,236.3,0.1,47,282.3,0.1,230.2,0.8,50,41,0,4743.1
8922525,2022-07-25 5:24:31,26,238.1,0.1,47,283.9,0.1,230.4,0.8,50,40,0,4743.1
8922526,2022-07-25 5:24:32,27,239.7,0.1,47,285.1,0.1,230.2,0.7,49.98,40,0,4743.1
8922527,2022-07-25 5:24:33,26,239.7,0.1,47,283.2,0.1,230,0.7,49.98,41,0,4743.1
8922528,2022-07-25 5:24:34,26,238.9,0.1,47,281.7,0.1,230,0.8,50,41,0,4743.1
8922529,2022-07-25 5:24:35,26,237.2,0.1,47,281.8,0.1,229.7,0.7,49.98,41,0,4743.1
8922530,2022-07-25 5:24:36,26,238,0.1,48,284.2,0.1,230.2,0.7,50,40,0,4743.1
8922531,2022-07-25 5:24:37,25,237.2,0.1,47,282.6,0.1,230.2,0.7,50,41,0,4743.1
8922532,2022-07-25 5:24:38,25,235.6,0.1,48,281.2,0.1,230,0.7,49.98,41,0,4743.1
8922533,2022-07-25 5:24:39,25,234.9,0.1,48,281.2,0.1,230.2,0.8,50,41,0,4743.1
8922534,2022-07-25 5:24:40,25,235.6,0.1,47,282.9,0.1,230.2,0.7,49.99,40,0,4743.1
8922535,2022-07-25 5:24:41,26,237.4,0.1,48,284.3,0.1,230.6,0.7,49.99,41,0,4743.1
8922536,2022-07-25 5:24:42,26,238.1,0.1,47,282.9,0.1,230.8,0.8,49.99,42,0,4743.1
8922537,2022-07-25 5:24:43,26,236.6,0.1,47,281.5,0.1,230.4,0.8,49.98,42,0,4743.1
8922538,2022-07-25 5:24:44,26,235.8,0.1,47,280.8,0.1,230.4,0.8,49.98,42,0,4743.1
8922539,2022-07-25 5:24:45,25,235.8,0.1,48,278.4,0.1,230.4,0.8,50,42,0,4743.1
8922540,2022-07-25 5:24:46,25,237.5,0.1,47,276.7,0.1,230.6,0.8,49.98,42,0,4743.1
8922541,2022-07-25 5:24:47,26,238.3,0.1,49,278.4,0.1,230.4,0.8,49.99,42,0,4743.1
8922542,2022-07-25 5:24:48,26,239.9,0.1,48,280.1,0.1,230.4,0.8,50,42,0,4743.1
8922543,2022-07-25 5:24:49,26,238.3,0.1,48,280.2,0.1,230.2,0.7,49.98,42,0,4743.1
8922544,2022-07-25 5:24:50,25,238.3,0.1,48,278.7,0.1,230.4,0.7,50,42,0,4743.1
8922545,2022-07-25 5:24:51,25,237.5,0.1,47,277.8,0.1,230.6,0.8,50.01,42,0,4743.1
8922546,2022-07-25 5:24:52,25,235.9,0.1,47,276.2,0.1,230.6,0.7,49.99,42,0,4743.1
8922547,2022-07-25 5:24:53,25,234.3,0.1,48,275.3,0.1,230.4,0.7,50,42,0,4743.1
8922548,2022-07-25 5:24:54,25,234.3,0.1,48,274.4,0.1,230.4,0.8,49.99,42,0,4743.1
8922549,2022-07-25 5:24:55,25,232.7,0.1,48,275.3,0.1,230.6,0.8,49.99,42,0,4743.1
8922550,2022-07-25 5:24:56,25,233.5,0.1,47,276.4,0.1,230.8,0.8,50,42,0,4743.1
8922551,2022-07-25 5:24:57,25,235.9,0.1,48,278.1,0.1,230.4,0.8,49.97,42,0,4743.1
8922552,2022-07-25 5:24:58,25,236.8,0.1,48,279.9,0.1,230.6,0.8,49.99,42,0,4743.1
8922553,2022-07-25 5:24:59,26,238.4,0.1,48,279.9,0.1,230.6,0.8,50,42,0,4743.1
8922554,2022-07-25 5:25:00,26,240,0.1,48,280.1,0.1,230.6,0.8,49.99,42,0,4743.1
8922555,2022-07-25 5:25:01,26,239.3,0.1,48,278.4,0.1,230.6,0.7,49.99,42,0,4743.1
8922556,2022-07-25 5:25:02,25,237.4,0.1,48,278.4,0.1,230.4,0.8,49.99,42,0,4743.1
8922557,2022-07-25 5:25:03,25,239.3,0.1,48,278.4,0.1,230.4,0.8,49.97,42,0,4743.1
8922558,2022-07-25 5:25:04,26,238.4,0.1,48,280.2,0.1,230.2,0.7,49.99,42,0,4743.1
8922559,2022-07-25 5:25:05,25,236.8,0.1,48,281.1,0.1,230.2,0.7,49.99,42,0,4743.1
8922560,2022-07-25 5:25:06,25,235.2,0.1,48,282.6,0.1,230.2,0.7,49.98,42,0,4743.1
8922561,2022-07-25 5:25:07,26,236.8,0.1,48,284.2,0.1,230.2,0.8,50,41,0,4743.1
8922562,2022-07-25 5:25:08,26,239.3,0.1,47,282,0.1,230.2,0.8,49.99,42,0,4743.1
8922563,2022-07-25 5:25:09,27,240,0.1,48,280.5,0.1,230.4,0.8,50,43,0,4743.1
8922564,2022-07-25 5:25:10,25,241.8,0.1,49,279,0.1,230.2,0.8,50.02,43,0,4743.1
8922565,2022-07-25 5:25:11,27,240,0.1,47,277.2,0.1,230.2,0.8,50,43,0,4743.1
8922566,2022-07-25 5:25:12,26,239.3,0.1,48,279.8,0.1,230.2,0.8,50,42,0,4743.1
8922567,2022-07-25 5:25:13,27,241.8,0.1,48,281.5,0.1,230.4,0.8,50.01,42,0,4743.1
8922568,2022-07-25 5:25:14,26,241.8,0.1,48,278.3,0.1,230.4,0.8,50,43,0,4743.1
8922569,2022-07-25 5:25:15,26,240.9,0.1,48,278.3,0.1,230.6,0.8,50.01,44,0,4743.1
8922570,2022-07-25 5:25:16,27,239.4,0.1,47,276.7,0.1,230.8,0.8,50.01,43,0,4743.1
8922571,2022-07-25 5:25:17,27,239.4,0.1,48,279.3,0.1,230.8,0.8,49.99,43,0,4743.1
8922572,2022-07-25 5:25:18,27,239.3,0.1,48,275.9,0.1,230.6,0.8,50.01,43,0,4743.1
8922573,2022-07-25 5:25:19,26,239.3,0.1,49,278.6,0.1,230.2,0.8,50.01,43,0,4743.1
8922574,2022-07-25 5:25:20,26,240,0.1,48,280.3,0.1,230.4,0.8,49.99,43,0,4743.1
8922575,2022-07-25 5:25:21,26,241.8,0.1,48,281.2,0.1,230.4,0.8,50.01,43,0,4743.1
8922576,2022-07-25 5:25:22,27,243.3,0.1,48,282,0.1,230.4,0.8,50,43,0,4743.1
8922577,2022-07-25 5:25:23,26,244.9,0.1,48,280.5,0.1,230.4,0.8,50.01,44,0,4743.1
8922578,2022-07-25 5:25:24,26,246.5,0.1,49,279,0.1,230.2,0.8,50.02,43,0,4743.1
8922579,2022-07-25 5:25:25,27,245.1,0.1,47,277.4,0.1,230.4,0.7,50.01,43,0,4743.1
8922580,2022-07-25 5:25:26,26,244.2,0.1,48,279.8,0.1,230.6,0.8,50,43,0,4743.1
8922581,2022-07-25 5:25:27,27,246.5,0.1,48,281.5,0.1,230.6,0.8,50.01,43,0,4743.1
8922582,2022-07-25 5:25:28,26,246.5,0.1,49,278.3,0.1,230.6,0.7,50,43,0,4743.1
8922583,2022-07-25 5:25:29,26,245.1,0.1,49,278.4,0.1,230.6,0.8,50.01,43,0,4743.1
8922584,2022-07-25 5:25:30,26,244.3,0.1,49,278.4,0.1,230.6,0.8,50.02,43,0,4743.1
8922585,2022-07-25 5:25:31,27,245.1,0.1,48,279.3,0.1,230.6,0.8,50.01,43,0,4743.1
8922586,2022-07-25 5:25:32,26,246.7,0.1,48,277.5,0.1,230.2,0.8,50,43,0,4743.1
8922587,2022-07-25 5:25:33,26,245.9,0.1,48,275.9,0.1,230,0.8,50.01,44,0,4743.1
8922588,2022-07-25 5:25:34,27,245.1,0.1,48,279.5,0.1,230,0.8,50,43,0,4743.1
8922589,2022-07-25 5:25:35,27,246.7,0.1,47,277,0.1,230.2,0.8,50.02,43,0,4743.1
8922590,2022-07-25 5:25:36,26,247.6,0.1,48,275.3,0.1,230.4,0.7,50.01,44,0,4743.1
8922591,2022-07-25 5:25:37,26,246.7,0.1,48,274.3,0.1,230,0.8,50.01,44,0,4743.1
8922592,2022-07-25 5:25:38,26,245.9,0.1,48,273.4,0.1,230.2,0.8,50.02,44,0,4743.1
8922593,2022-07-25 5:25:39,26,244.3,0.1,48,273.4,0.1,229.7,0.8,50,44,0,4743.1
8922594,2022-07-25 5:25:40,27,242.7,0.1,48,274.6,0.1,230,0.8,50.01,43,0,4743.1
8922595,2022-07-25 5:25:41,26,242.7,0.1,48,276.5,0.1,230.2,0.8,50.02,43,0,4743.1
8922596,2022-07-25 5:25:42,26,243.6,0.1,48,277.2,0.1,230.2,0.8,50,44,0,4743.1
8922597,2022-07-25 5:25:43,26,245.9,0.1,49,279,0.1,230.2,0.8,50.01,44,0,4743.1
8922598,2022-07-25 5:25:44,26,245.9,0.1,49,279.9,0.1,230.2,0.8,50.01,44,0,4743.1
8922599,2022-07-25 5:25:45,27,245.2,0.1,48,281.5,0.1,230.4,0.8,50.01,44,0,4743.1
8922600,2022-07-25 5:25:46,27,244.5,0.1,49,278.3,0.1,230.4,0.8,50.02,44,0,4743.1
8922601,2022-07-25 5:25:47,26,245.2,0.1,49,278.4,0.1,230.4,0.8,50.01,44,0,4743.1
8922602,2022-07-25 5:25:48,27,246.8,0.1,48,276.7,0.1,230.2,0.8,50.01,45,0,4743.1
8922603,2022-07-25 5:25:49,28,248.5,0.1,48,275.9,0.1,230.4,0.8,50,45,0,4743.1
8922604,2022-07-25 5:25:50,26,249.2,0.1,49,274,0.1,230.4,0.8,50.01,45,0,4743.1
8922605,2022-07-25 5:25:51,27,247.6,0.1,47,272.2,0.1,230.2,0.8,50.02,45,0,4743.1
8922606,2022-07-25 5:25:52,27,247.7,0.1,49,275.2,0.1,230.4,0.8,50,45,0,4743.1
8922607,2022-07-25 5:25:53,28,249.2,0.1,48,277,0.1,230.8,0.8,50.01,45,0,4743.1
8922608,2022-07-25 5:25:54,26,249.2,0.1,49,274.3,0.1,230.6,0.8,50.01,45,0,4743.1
8922609,2022-07-25 5:25:55,28,250.8,0.1,47,272.5,0.1,230.6,0.8,50,45,0,4743.1
8922610,2022-07-25 5:25:56,27,250.8,0.1,49,275.5,0.1,230.6,0.8,50.01,45,0,4743.1
8922611,2022-07-25 5:25:57,27,250.1,0.1,48,276.4,0.1,230.8,0.8,50.01,45,0,4743.1
8922612,2022-07-25 5:25:58,27,248.5,0.1,48,277.4,0.1,230.8,0.8,50,45,0,4743.1
8922613,2022-07-25 5:25:59,27,247,0.1,49,278.1,0.1,230.8,0.8,50,45,0,4743.1
8922614,2022-07-25 5:26:00,26,246.2,0.1,49,280.1,0.1,231.7,0.8,50.01,45,0,4743.1
8922615,2022-07-25 5:26:01,27,247,0.1,48,281.4,0.1,231.3,0.8,49.99,44,0,4743.1
8922616,2022-07-25 5:26:02,27,249.3,0.1,49,279.9,0.1,231.3,0.8,50.01,45,0,4743.1
8922617,2022-07-25 5:26:03,27,248.6,0.1,49,278.4,0.1,231.5,0.7,50.01,45,0,4743.1
8922618,2022-07-25 5:26:04,27,247,0.1,49,278.4,0.1,231.3,0.8,49.99,45,0,4743.1
8922619,2022-07-25 5:26:05,28,246.2,0.1,48,279.5,0.1,231.3,0.8,50.01,45,0,4743.1
8922620,2022-07-25 5:26:06,26,245.4,0.1,49,280.2,0.1,231.3,0.8,50.01,45,0,4743.1
8922621,2022-07-25 5:26:07,28,246.8,0.1,48,281.8,0.1,230.8,0.8,50,45,0,4743.1
8922622,2022-07-25 5:26:08,27,247.7,0.1,48,280.3,0.1,231.5,0.8,50,45,0,4743.1
8922623,2022-07-25 5:26:09,26,247,0.1,49,278.7,0.1,231.3,0.8,50.01,45,0,4743.1
8922624,2022-07-25 5:26:10,27,247.9,0.1,48,276.2,0.1,230.8,0.8,49.99,46,0,4743.1
8922625,2022-07-25 5:26:11,27,249.3,0.1,48,278,0.1,231.1,0.8,50,45,0,4743.1
8922626,2022-07-25 5:26:12,27,247.9,0.1,49,279.8,0.1,231.1,0.8,50.02,45,0,4743.1
8922627,2022-07-25 5:26:13,27,246.4,0.1,49,278.1,0.1,231.1,0.8,50.01,45,0,4743.1
8922628,2022-07-25 5:26:14,27,247.9,0.1,48,277.4,0.1,231.1,0.8,50.01,45,0,4743.1
8922629,2022-07-25 5:26:15,28,248.8,0.1,48,276.5,0.1,231.1,0.8,50.02,46,0,4743.1
8922630,2022-07-25 5:26:16,28,248.8,0.1,48,274.7,0.1,230.8,0.8,50.02,46,0,4743.1
8922631,2022-07-25 5:26:17,27,247.1,0.1,49,273.9,0.1,230.8,0.8,50.01,46,0,4743.1
8922632,2022-07-25 5:26:18,27,247.9,0.1,48,271.9,0.1,230.6,0.8,50.03,46,0,4743.1
8922633,2022-07-25 5:26:19,27,248,0.1,49,274,0.1,231.1,0.8,50.01,46,0,4743.1
8922634,2022-07-25 5:26:20,26,246.4,0.1,49,274.1,0.1,230.6,0.8,50.02,46,0,4743.1
8922635,2022-07-25 5:26:21,28,248.8,0.1,48,272.2,0.1,230.4,0.8,50.03,46,0,4743.1
8922636,2022-07-25 5:26:22,27,248.8,0.1,49,275.2,0.1,230.8,0.8,50.02,46,0,4743.1
8922637,2022-07-25 5:26:23,29,249.5,0.1,48,277,0.1,231.1,0.8,50.03,46,0,4743.1
8922638,2022-07-25 5:26:24,27,250.4,0.1,49,274.3,0.1,231.1,0.8,50.02,46,0,4743.1
8922639,2022-07-25 5:26:25,27,251.1,0.1,49,273.4,0.1,231.1,0.8,50.01,46,0,4743.1
8922640,2022-07-25 5:26:26,28,252.7,0.1,48,272.4,0.1,231.1,0.8,50.02,46,0,4743.1
8922641,2022-07-25 5:26:27,27,252.7,0.1,49,274.4,0.1,230.8,0.8,50.03,46,0,4743.1
8922642,2022-07-25 5:26:28,27,251.3,0.1,49,275.5,0.1,230.8,0.8,50.02,46,0,4743.1
8922643,2022-07-25 5:26:29,28,253.5,0.1,48,277.2,0.1,231.1,0.8,50.02,46,0,4743.1
