HOY;DOY;Month;Day;Hour;Global_irradiance;Direct_irradiance;Diffuse_irradiance
4895;204;7;23;23;0.008333333333333;0.0;0.008333333333333
4896;204;7;23;24;0.0;0.0;0.0
4897;205;7;24;1;0.0;0.0;0.0
4898;205;7;24;2;0.008333333333333;0.0;0.008333333333333
4899;205;7;24;3;0.025;0.013888888888889;0.011111111111111
4900;205;7;24;4;0.058333333333333;0.022222222222222;0.036111111111111
4901;205;7;24;5;0.094444444444445;0.036111111111111;0.058333333333333
4902;205;7;24;6;0.152777777777778;0.069444444444445;0.083333333333333
4903;205;7;24;7;0.236111111111111;0.130555555555556;0.10555555555555601
4904;205;7;24;8;0.308333333333333;0.17777777777777803;0.130555555555556
4905;205;7;24;9;0.377777777777778;0.225;0.152777777777778
4906;205;7;24;10;0.43888888888888894;0.25;0.188888888888889
4907;205;7;24;11;0.48611111111111105;0.286111111111111;0.2
4908;205;7;24;12;0.5083333333333329;0.29444444444444395;0.213888888888889
4909;205;7;24;13;0.497222222222222;0.297222222222222;0.2
4910;205;7;24;14;0.472222222222222;0.272222222222222;0.2
4911;205;7;24;15;0.425;0.24722222222222198;0.17777777777777803
4912;205;7;24;16;0.377777777777778;0.211111111111111;0.166666666666667
4913;205;7;24;17;0.308333333333333;0.166666666666667;0.141666666666667
4914;205;7;24;18;0.236111111111111;0.130555555555556;0.10555555555555601
4915;205;7;24;19;0.152777777777778;0.069444444444445;0.083333333333333
4916;205;7;24;20;0.094444444444445;0.047222222222222;0.047222222222222
4917;205;7;24;21;0.047222222222222;0.011111111111111;0.036111111111111
4918;205;7;24;22;0.025;0.013888888888889;0.011111111111111
4919;205;7;24;23;0.008333333333333;0.0;0.008333333333333
4920;205;7;24;24;0.0;0.0;0.0
4921;206;7;25;1;0.0;0.0;0.0
4922;206;7;25;2;0.008333333333333;0.0;0.008333333333333
4923;206;7;25;3;0.025;0.013888888888889;0.011111111111111
4924;206;7;25;4;0.058333333333333;0.022222222222222;0.036111111111111
4925;206;7;25;5;0.094444444444445;0.036111111111111;0.058333333333333
4926;206;7;25;6;0.152777777777778;0.069444444444445;0.083333333333333
4927;206;7;25;7;0.236111111111111;0.130555555555556;0.10555555555555601
4928;206;7;25;8;0.308333333333333;0.17777777777777803;0.130555555555556
4929;206;7;25;9;0.377777777777778;0.225;0.152777777777778
4930;206;7;25;10;0.43888888888888894;0.25;0.188888888888889
4931;206;7;25;11;0.48611111111111105;0.286111111111111;0.2
4932;206;7;25;12;0.5083333333333329;0.29444444444444395;0.213888888888889
4933;206;7;25;13;0.497222222222222;0.297222222222222;0.2
4934;206;7;25;14;0.472222222222222;0.272222222222222;0.2
4935;206;7;25;15;0.425;0.24722222222222198;0.17777777777777803
4936;206;7;25;16;0.377777777777778;0.211111111111111;0.166666666666667
4937;206;7;25;17;0.308333333333333;0.166666666666667;0.141666666666667
4938;206;7;25;18;0.236111111111111;0.130555555555556;0.10555555555555601
4939;206;7;25;19;0.152777777777778;0.069444444444445;0.083333333333333
4940;206;7;25;20;0.094444444444445;0.047222222222222;0.047222222222222
4941;206;7;25;21;0.047222222222222;0.011111111111111;0.036111111111111
4942;206;7;25;22;0.025;0.013888888888889;0.011111111111111
4943;206;7;25;23;0.008333333333333;0.0;0.008333333333333
4944;206;7;25;24;0.0;0.0;0.0
4945;207;7;26;1;0.0;0.0;0.0
4946;207;7;26;2;0.008333333333333;0.0;0.008333333333333
4947;207;7;26;3;0.025;0.013888888888889;0.011111111111111
4948;207;7;26;4;0.058333333333333;0.022222222222222;0.036111111111111
4949;207;7;26;5;0.094444444444445;0.036111111111111;0.058333333333333
4950;207;7;26;6;0.152777777777778;0.069444444444445;0.083333333333333
4951;207;7;26;7;0.236111111111111;0.130555555555556;0.10555555555555601
4952;207;7;26;8;0.308333333333333;0.17777777777777803;0.130555555555556
4953;207;7;26;9;0.377777777777778;0.225;0.152777777777778
4954;207;7;26;10;0.43888888888888894;0.25;0.188888888888889
4955;207;7;26;11;0.48611111111111105;0.286111111111111;0.2
4956;207;7;26;12;0.5083333333333329;0.29444444444444395;0.213888888888889
4957;207;7;26;13;0.497222222222222;0.297222222222222;0.2
4958;207;7;26;14;0.472222222222222;0.272222222222222;0.2
4959;207;7;26;15;0.425;0.24722222222222198;0.17777777777777803
4960;207;7;26;16;0.377777777777778;0.211111111111111;0.166666666666667
4961;207;7;26;17;0.308333333333333;0.166666666666667;0.141666666666667
4962;207;7;26;18;0.236111111111111;0.130555555555556;0.10555555555555601
4963;207;7;26;19;0.152777777777778;0.069444444444445;0.083333333333333
4964;207;7;26;20;0.094444444444445;0.047222222222222;0.047222222222222
4965;207;7;26;21;0.047222222222222;0.011111111111111;0.036111111111111
4966;207;7;26;22;0.025;0.013888888888889;0.011111111111111
4967;207;7;26;23;0.008333333333333;0.0;0.008333333333333
4968;207;7;26;24;0.0;0.0;0.0
4969;208;7;27;1;0.0;0.0;0.0
4970;208;7;27;2;0.008333333333333;0.0;0.008333333333333
4971;208;7;27;3;0.025;0.013888888888889;0.011111111111111
4972;208;7;27;4;0.058333333333333;0.022222222222222;0.036111111111111
4973;208;7;27;5;0.094444444444445;0.036111111111111;0.058333333333333
4974;208;7;27;6;0.152777777777778;0.069444444444445;0.083333333333333
4975;208;7;27;7;0.236111111111111;0.130555555555556;0.10555555555555601
4976;208;7;27;8;0.308333333333333;0.17777777777777803;0.130555555555556
4977;208;7;27;9;0.377777777777778;0.225;0.152777777777778
4978;208;7;27;10;0.43888888888888894;0.25;0.188888888888889
4979;208;7;27;11;0.48611111111111105;0.286111111111111;0.2
4980;208;7;27;12;0.5083333333333329;0.29444444444444395;0.213888888888889
4981;208;7;27;13;0.497222222222222;0.297222222222222;0.2
4982;208;7;27;14;0.472222222222222;0.272222222222222;0.2
4983;208;7;27;15;0.425;0.24722222222222198;0.17777777777777803
4984;208;7;27;16;0.377777777777778;0.211111111111111;0.166666666666667
4985;208;7;27;17;0.308333333333333;0.166666666666667;0.141666666666667
4986;208;7;27;18;0.236111111111111;0.130555555555556;0.10555555555555601
4987;208;7;27;19;0.152777777777778;0.069444444444445;0.083333333333333
4988;208;7;27;20;0.094444444444445;0.047222222222222;0.047222222222222
4989;208;7;27;21;0.047222222222222;0.011111111111111;0.036111111111111
4990;208;7;27;22;0.025;0.013888888888889;0.011111111111111
4991;208;7;27;23;0.008333333333333;0.0;0.008333333333333
4992;208;7;27;24;0.0;0.0;0.0
4993;209;7;28;1;0.0;0.0;0.0
4994;209;7;28;2;0.008333333333333;0.0;0.008333333333333
4995;209;7;28;3;0.025;0.013888888888889;0.011111111111111
4996;209;7;28;4;0.058333333333333;0.022222222222222;0.036111111111111
4997;209;7;28;5;0.094444444444445;0.036111111111111;0.058333333333333
4998;209;7;28;6;0.152777777777778;0.069444444444445;0.083333333333333
4999;209;7;28;7;0.236111111111111;0.130555555555556;0.10555555555555601
5000;209;7;28;8;0.308333333333333;0.17777777777777803;0.130555555555556
5001;209;7;28;9;0.377777777777778;0.225;0.152777777777778
5002;209;7;28;10;0.43888888888888894;0.25;0.188888888888889
5003;209;7;28;11;0.48611111111111105;0.286111111111111;0.2
5004;209;7;28;12;0.5083333333333329;0.29444444444444395;0.213888888888889
5005;209;7;28;13;0.497222222222222;0.297222222222222;0.2
5006;209;7;28;14;0.472222222222222;0.272222222222222;0.2
5007;209;7;28;15;0.425;0.24722222222222198;0.17777777777777803
5008;209;7;28;16;0.377777777777778;0.211111111111111;0.166666666666667
5009;209;7;28;17;0.308333333333333;0.166666666666667;0.141666666666667
5010;209;7;28;18;0.236111111111111;0.130555555555556;0.10555555555555601
5011;209;7;28;19;0.152777777777778;0.069444444444445;0.083333333333333
5012;209;7;28;20;0.094444444444445;0.047222222222222;0.047222222222222
5013;209;7;28;21;0.047222222222222;0.011111111111111;0.036111111111111
5014;209;7;28;22;0.025;0.013888888888889;0.011111111111111
5015;209;7;28;23;0.008333333333333;0.0;0.008333333333333
5016;209;7;28;24;0.0;0.0;0.0
5017;210;7;29;1;0.0;0.0;0.0
5018;210;7;29;2;0.008333333333333;0.0;0.008333333333333
5019;210;7;29;3;0.025;0.013888888888889;0.011111111111111
5020;210;7;29;4;0.058333333333333;0.022222222222222;0.036111111111111
5021;210;7;29;5;0.094444444444445;0.036111111111111;0.058333333333333
5022;210;7;29;6;0.152777777777778;0.069444444444445;0.083333333333333
5023;210;7;29;7;0.236111111111111;0.130555555555556;0.10555555555555601
5024;210;7;29;8;0.308333333333333;0.17777777777777803;0.130555555555556
5025;210;7;29;9;0.377777777777778;0.225;0.152777777777778
5026;210;7;29;10;0.43888888888888894;0.25;0.188888888888889
5027;210;7;29;11;0.48611111111111105;0.286111111111111;0.2
5028;210;7;29;12;0.5083333333333329;0.29444444444444395;0.213888888888889
5029;210;7;29;13;0.497222222222222;0.297222222222222;0.2
5030;210;7;29;14;0.472222222222222;0.272222222222222;0.2
5031;210;7;29;15;0.425;0.24722222222222198;0.17777777777777803
5032;210;7;29;16;0.377777777777778;0.211111111111111;0.166666666666667
5033;210;7;29;17;0.308333333333333;0.166666666666667;0.141666666666667
5034;210;7;29;18;0.236111111111111;0.130555555555556;0.10555555555555601
5035;210;7;29;19;0.152777777777778;0.069444444444445;0.083333333333333
5036;210;7;29;20;0.094444444444445;0.047222222222222;0.047222222222222
5037;210;7;29;21;0.047222222222222;0.011111111111111;0.036111111111111
5038;210;7;29;22;0.025;0.013888888888889;0.011111111111111
5039;210;7;29;23;0.008333333333333;0.0;0.008333333333333
5040;210;7;29;24;0.0;0.0;0.0
5041;211;7;30;1;0.0;0.0;0.0
5042;211;7;30;2;0.008333333333333;0.0;0.008333333333333
5043;211;7;30;3;0.025;0.013888888888889;0.011111111111111
5044;211;7;30;4;0.058333333333333;0.022222222222222;0.036111111111111
5045;211;7;30;5;0.094444444444445;0.036111111111111;0.058333333333333
5046;211;7;30;6;0.152777777777778;0.069444444444445;0.083333333333333
5047;211;7;30;7;0.236111111111111;0.130555555555556;0.10555555555555601
5048;211;7;30;8;0.308333333333333;0.17777777777777803;0.130555555555556
5049;211;7;30;9;0.377777777777778;0.225;0.152777777777778
5050;211;7;30;10;0.43888888888888894;0.25;0.188888888888889
5051;211;7;30;11;0.48611111111111105;0.286111111111111;0.2
5052;211;7;30;12;0.5083333333333329;0.29444444444444395;0.213888888888889
5053;211;7;30;13;0.497222222222222;0.297222222222222;0.2
5054;211;7;30;14;0.472222222222222;0.272222222222222;0.2
5055;211;7;30;15;0.425;0.24722222222222198;0.17777777777777803
5056;211;7;30;16;0.377777777777778;0.211111111111111;0.166666666666667
5057;211;7;30;17;0.308333333333333;0.166666666666667;0.141666666666667
5058;211;7;30;18;0.236111111111111;0.130555555555556;0.10555555555555601
5059;211;7;30;19;0.152777777777778;0.069444444444445;0.083333333333333
5060;211;7;30;20;0.094444444444445;0.047222222222222;0.047222222222222
5061;211;7;30;21;0.047222222222222;0.011111111111111;0.036111111111111
5062;211;7;30;22;0.025;0.013888888888889;0.011111111111111
5063;211;7;30;23;0.008333333333333;0.0;0.008333333333333
5064;211;7;30;24;0.0;0.0;0.0
5065;212;7;31;1;0.0;0.0;0.0
5066;212;7;31;2;0.008333333333333;0.0;0.008333333333333
5067;212;7;31;3;0.025;0.013888888888889;0.011111111111111
5068;212;7;31;4;0.058333333333333;0.022222222222222;0.036111111111111
5069;212;7;31;5;0.094444444444445;0.036111111111111;0.058333333333333
5070;212;7;31;6;0.152777777777778;0.069444444444445;0.083333333333333
5071;212;7;31;7;0.236111111111111;0.130555555555556;0.10555555555555601
5072;212;7;31;8;0.308333333333333;0.17777777777777803;0.130555555555556
5073;212;7;31;9;0.377777777777778;0.225;0.152777777777778
5074;212;7;31;10;0.43888888888888894;0.25;0.188888888888889
5075;212;7;31;11;0.48611111111111105;0.286111111111111;0.2
5076;212;7;31;12;0.5083333333333329;0.29444444444444395;0.213888888888889
5077;212;7;31;13;0.497222222222222;0.297222222222222;0.2
5078;212;7;31;14;0.472222222222222;0.272222222222222;0.2
5079;212;7;31;15;0.425;0.24722222222222198;0.17777777777777803
5080;212;7;31;16;0.377777777777778;0.211111111111111;0.166666666666667
5081;212;7;31;17;0.308333333333333;0.166666666666667;0.141666666666667
5082;212;7;31;18;0.236111111111111;0.130555555555556;0.10555555555555601
5083;212;7;31;19;0.152777777777778;0.069444444444445;0.083333333333333
5084;212;7;31;20;0.094444444444445;0.047222222222222;0.047222222222222
5085;212;7;31;21;0.047222222222222;0.011111111111111;0.036111111111111
5086;212;7;31;22;0.025;0.013888888888889;0.011111111111111
5087;212;7;31;23;0.008333333333333;0.0;0.008333333333333
5088;212;7;31;24;0.0;0.0;0.0
5089;213;8;1;1;0.0;0.0;0.0
5090;213;8;1;2;0.0;0.0;0.0
5091;213;8;1;3;0.0;0.0;0.0
5092;213;8;1;4;0.011111111111111;0.0;0.011111111111111
5093;213;8;1;5;0.036111111111111;0.011111111111111;0.025
5094;213;8;1;6;0.083333333333333;0.036111111111111;0.047222222222222
5095;213;8;1;7;0.141666666666667;0.058333333333333;0.083333333333333
5096;213;8;1;8;0.213888888888889;0.108333333333333;0.10555555555555601
5097;213;8;1;9;0.28333333333333305;0.141666666666667;0.141666666666667
5098;213;8;1;10;0.34444444444444394;0.17777777777777803;0.166666666666667
5099;213;8;1;11;0.3916666666666671;0.213888888888889;0.17777777777777803
5100;213;8;1;12;0.413888888888889;0.225;0.188888888888889
5101;213;8;1;13;0.413888888888889;0.225;0.188888888888889
5102;213;8;1;14;0.3916666666666671;0.213888888888889;0.17777777777777803
5103;213;8;1;15;0.34444444444444394;0.17777777777777803;0.166666666666667
5104;213;8;1;16;0.28333333333333305;0.141666666666667;0.141666666666667
5105;213;8;1;17;0.225;0.11944444444444399;0.10555555555555601
5106;213;8;1;18;0.141666666666667;0.058333333333333;0.083333333333333
5107;213;8;1;19;0.083333333333333;0.036111111111111;0.047222222222222
5108;213;8;1;20;0.036111111111111;0.011111111111111;0.025
5109;213;8;1;21;0.011111111111111;0.0;0.011111111111111
5110;213;8;1;22;0.0;0.0;0.0
5111;213;8;1;23;0.0;0.0;0.0
5112;213;8;1;24;0.0;0.0;0.0
5113;214;8;2;1;0.0;0.0;0.0
5114;214;8;2;2;0.0;0.0;0.0
5115;214;8;2;3;0.0;0.0;0.0
5116;214;8;2;4;0.011111111111111;0.0;0.011111111111111
5117;214;8;2;5;0.036111111111111;0.011111111111111;0.025
5118;214;8;2;6;0.083333333333333;0.036111111111111;0.047222222222222
5119;214;8;2;7;0.141666666666667;0.058333333333333;0.083333333333333
5120;214;8;2;8;0.213888888888889;0.108333333333333;0.10555555555555601
5121;214;8;2;9;0.28333333333333305;0.141666666666667;0.141666666666667
5122;214;8;2;10;0.34444444444444394;0.17777777777777803;0.166666666666667
5123;214;8;2;11;0.3916666666666671;0.213888888888889;0.17777777777777803
5124;214;8;2;12;0.413888888888889;0.225;0.188888888888889
5125;214;8;2;13;0.413888888888889;0.225;0.188888888888889
5126;214;8;2;14;0.3916666666666671;0.213888888888889;0.17777777777777803
5127;214;8;2;15;0.34444444444444394;0.17777777777777803;0.166666666666667
5128;214;8;2;16;0.28333333333333305;0.141666666666667;0.141666666666667
5129;214;8;2;17;0.225;0.11944444444444399;0.10555555555555601
5130;214;8;2;18;0.141666666666667;0.058333333333333;0.083333333333333
5131;214;8;2;19;0.083333333333333;0.036111111111111;0.047222222222222
5132;214;8;2;20;0.036111111111111;0.011111111111111;0.025
5133;214;8;2;21;0.011111111111111;0.0;0.011111111111111
5134;214;8;2;22;0.0;0.0;0.0
5135;214;8;2;23;0.0;0.0;0.0
5136;214;8;2;24;0.0;0.0;0.0
5137;215;8;3;1;0.0;0.0;0.0
5138;215;8;3;2;0.0;0.0;0.0
5139;215;8;3;3;0.0;0.0;0.0
5140;215;8;3;4;0.011111111111111;0.0;0.011111111111111
5141;215;8;3;5;0.036111111111111;0.011111111111111;0.025
5142;215;8;3;6;0.083333333333333;0.036111111111111;0.047222222222222
5143;215;8;3;7;0.141666666666667;0.058333333333333;0.083333333333333
5144;215;8;3;8;0.213888888888889;0.108333333333333;0.10555555555555601
5145;215;8;3;9;0.28333333333333305;0.141666666666667;0.141666666666667
5146;215;8;3;10;0.34444444444444394;0.17777777777777803;0.166666666666667
5147;215;8;3;11;0.3916666666666671;0.213888888888889;0.17777777777777803
5148;215;8;3;12;0.413888888888889;0.225;0.188888888888889
5149;215;8;3;13;0.413888888888889;0.225;0.188888888888889
5150;215;8;3;14;0.3916666666666671;0.213888888888889;0.17777777777777803
5151;215;8;3;15;0.34444444444444394;0.17777777777777803;0.166666666666667
5152;215;8;3;16;0.28333333333333305;0.141666666666667;0.141666666666667
5153;215;8;3;17;0.225;0.11944444444444399;0.10555555555555601
5154;215;8;3;18;0.141666666666667;0.058333333333333;0.083333333333333
5155;215;8;3;19;0.083333333333333;0.036111111111111;0.047222222222222
5156;215;8;3;20;0.036111111111111;0.011111111111111;0.025
5157;215;8;3;21;0.011111111111111;0.0;0.011111111111111
5158;215;8;3;22;0.0;0.0;0.0
5159;215;8;3;23;0.0;0.0;0.0
5160;215;8;3;24;0.0;0.0;0.0
5161;216;8;4;1;0.0;0.0;0.0
5162;216;8;4;2;0.0;0.0;0.0
5163;216;8;4;3;0.0;0.0;0.0
5164;216;8;4;4;0.011111111111111;0.0;0.011111111111111
5165;216;8;4;5;0.036111111111111;0.011111111111111;0.025
5166;216;8;4;6;0.083333333333333;0.036111111111111;0.047222222222222
5167;216;8;4;7;0.141666666666667;0.058333333333333;0.083333333333333
5168;216;8;4;8;0.213888888888889;0.108333333333333;0.10555555555555601
5169;216;8;4;9;0.28333333333333305;0.141666666666667;0.141666666666667
5170;216;8;4;10;0.34444444444444394;0.17777777777777803;0.166666666666667
5171;216;8;4;11;0.3916666666666671;0.213888888888889;0.17777777777777803
5172;216;8;4;12;0.413888888888889;0.225;0.188888888888889
5173;216;8;4;13;0.413888888888889;0.225;0.188888888888889
5174;216;8;4;14;0.3916666666666671;0.213888888888889;0.17777777777777803
5175;216;8;4;15;0.34444444444444394;0.17777777777777803;0.166666666666667
5176;216;8;4;16;0.28333333333333305;0.141666666666667;0.141666666666667
5177;216;8;4;17;0.225;0.11944444444444399;0.10555555555555601
5178;216;8;4;18;0.141666666666667;0.058333333333333;0.083333333333333
5179;216;8;4;19;0.083333333333333;0.036111111111111;0.047222222222222
5180;216;8;4;20;0.036111111111111;0.011111111111111;0.025
5181;216;8;4;21;0.011111111111111;0.0;0.011111111111111
5182;216;8;4;22;0.0;0.0;0.0
5183;216;8;4;23;0.0;0.0;0.0
5184;216;8;4;24;0.0;0.0;0.0
5185;217;8;5;1;0.0;0.0;0.0
5186;217;8;5;2;0.0;0.0;0.0
5187;217;8;5;3;0.0;0.0;0.0
5188;217;8;5;4;0.011111111111111;0.0;0.011111111111111
5189;217;8;5;5;0.036111111111111;0.011111111111111;0.025
5190;217;8;5;6;0.083333333333333;0.036111111111111;0.047222222222222
5191;217;8;5;7;0.141666666666667;0.058333333333333;0.083333333333333
5192;217;8;5;8;0.213888888888889;0.108333333333333;0.10555555555555601
5193;217;8;5;9;0.28333333333333305;0.141666666666667;0.141666666666667
5194;217;8;5;10;0.34444444444444394;0.17777777777777803;0.166666666666667
5195;217;8;5;11;0.3916666666666671;0.213888888888889;0.17777777777777803
5196;217;8;5;12;0.413888888888889;0.225;0.188888888888889
5197;217;8;5;13;0.413888888888889;0.225;0.188888888888889
5198;217;8;5;14;0.3916666666666671;0.213888888888889;0.17777777777777803
5199;217;8;5;15;0.34444444444444394;0.17777777777777803;0.166666666666667
5200;217;8;5;16;0.28333333333333305;0.141666666666667;0.141666666666667
5201;217;8;5;17;0.225;0.11944444444444399;0.10555555555555601
5202;217;8;5;18;0.141666666666667;0.058333333333333;0.083333333333333
5203;217;8;5;19;0.083333333333333;0.036111111111111;0.047222222222222
5204;217;8;5;20;0.036111111111111;0.011111111111111;0.025
5205;217;8;5;21;0.011111111111111;0.0;0.011111111111111
5206;217;8;5;22;0.0;0.0;0.0
5207;217;8;5;23;0.0;0.0;0.0
5208;217;8;5;24;0.0;0.0;0.0
5209;218;8;6;1;0.0;0.0;0.0
5210;218;8;6;2;0.0;0.0;0.0
5211;218;8;6;3;0.0;0.0;0.0
5212;218;8;6;4;0.011111111111111;0.0;0.011111111111111
5213;218;8;6;5;0.036111111111111;0.011111111111111;0.025
5214;218;8;6;6;0.083333333333333;0.036111111111111;0.047222222222222
5215;218;8;6;7;0.141666666666667;0.058333333333333;0.083333333333333
5216;218;8;6;8;0.213888888888889;0.108333333333333;0.10555555555555601
5217;218;8;6;9;0.28333333333333305;0.141666666666667;0.141666666666667
5218;218;8;6;10;0.34444444444444394;0.17777777777777803;0.166666666666667
5219;218;8;6;11;0.3916666666666671;0.213888888888889;0.17777777777777803
5220;218;8;6;12;0.413888888888889;0.225;0.188888888888889
5221;218;8;6;13;0.413888888888889;0.225;0.188888888888889
5222;218;8;6;14;0.3916666666666671;0.213888888888889;0.17777777777777803
5223;218;8;6;15;0.34444444444444394;0.17777777777777803;0.166666666666667
5224;218;8;6;16;0.28333333333333305;0.141666666666667;0.141666666666667
5225;218;8;6;17;0.225;0.11944444444444399;0.10555555555555601
5226;218;8;6;18;0.141666666666667;0.058333333333333;0.083333333333333
5227;218;8;6;19;0.083333333333333;0.036111111111111;0.047222222222222
5228;218;8;6;20;0.036111111111111;0.011111111111111;0.025
5229;218;8;6;21;0.011111111111111;0.0;0.011111111111111
5230;218;8;6;22;0.0;0.0;0.0
5231;218;8;6;23;0.0;0.0;0.0
5232;218;8;6;24;0.0;0.0;0.0
5233;219;8;7;1;0.0;0.0;0.0
5234;219;8;7;2;0.0;0.0;0.0
5235;219;8;7;3;0.0;0.0;0.0
5236;219;8;7;4;0.011111111111111;0.0;0.011111111111111
5237;219;8;7;5;0.036111111111111;0.011111111111111;0.025
5238;219;8;7;6;0.083333333333333;0.036111111111111;0.047222222222222
5239;219;8;7;7;0.141666666666667;0.058333333333333;0.083333333333333
5240;219;8;7;8;0.213888888888889;0.108333333333333;0.10555555555555601
5241;219;8;7;9;0.28333333333333305;0.141666666666667;0.141666666666667
5242;219;8;7;10;0.34444444444444394;0.17777777777777803;0.166666666666667
5243;219;8;7;11;0.3916666666666671;0.213888888888889;0.17777777777777803
5244;219;8;7;12;0.413888888888889;0.225;0.188888888888889
5245;219;8;7;13;0.413888888888889;0.225;0.188888888888889
5246;219;8;7;14;0.3916666666666671;0.213888888888889;0.17777777777777803
5247;219;8;7;15;0.34444444444444394;0.17777777777777803;0.166666666666667
5248;219;8;7;16;0.28333333333333305;0.141666666666667;0.141666666666667
5249;219;8;7;17;0.225;0.11944444444444399;0.10555555555555601
5250;219;8;7;18;0.141666666666667;0.058333333333333;0.083333333333333
5251;219;8;7;19;0.083333333333333;0.036111111111111;0.047222222222222
5252;219;8;7;20;0.036111111111111;0.011111111111111;0.025
5253;219;8;7;21;0.011111111111111;0.0;0.011111111111111
5254;219;8;7;22;0.0;0.0;0.0
5255;219;8;7;23;0.0;0.0;0.0
5256;219;8;7;24;0.0;0.0;0.0
5257;220;8;8;1;0.0;0.0;0.0
5258;220;8;8;2;0.0;0.0;0.0
5259;220;8;8;3;0.0;0.0;0.0
5260;220;8;8;4;0.011111111111111;0.0;0.011111111111111
5261;220;8;8;5;0.036111111111111;0.011111111111111;0.025
5262;220;8;8;6;0.083333333333333;0.036111111111111;0.047222222222222
5263;220;8;8;7;0.141666666666667;0.058333333333333;0.083333333333333
5264;220;8;8;8;0.213888888888889;0.108333333333333;0.10555555555555601
5265;220;8;8;9;0.28333333333333305;0.141666666666667;0.141666666666667
5266;220;8;8;10;0.34444444444444394;0.17777777777777803;0.166666666666667
5267;220;8;8;11;0.3916666666666671;0.213888888888889;0.17777777777777803
5268;220;8;8;12;0.413888888888889;0.225;0.188888888888889
5269;220;8;8;13;0.413888888888889;0.225;0.188888888888889
5270;220;8;8;14;0.3916666666666671;0.213888888888889;0.17777777777777803
5271;220;8;8;15;0.34444444444444394;0.17777777777777803;0.166666666666667
5272;220;8;8;16;0.28333333333333305;0.141666666666667;0.141666666666667
5273;220;8;8;17;0.225;0.11944444444444399;0.10555555555555601
5274;220;8;8;18;0.141666666666667;0.058333333333333;0.083333333333333
5275;220;8;8;19;0.083333333333333;0.036111111111111;0.047222222222222
5276;220;8;8;20;0.036111111111111;0.011111111111111;0.025
5277;220;8;8;21;0.011111111111111;0.0;0.011111111111111
5278;220;8;8;22;0.0;0.0;0.0
5279;220;8;8;23;0.0;0.0;0.0
5280;220;8;8;24;0.0;0.0;0.0
5281;221;8;9;1;0.0;0.0;0.0
5282;221;8;9;2;0.0;0.0;0.0
5283;221;8;9;3;0.0;0.0;0.0
5284;221;8;9;4;0.011111111111111;0.0;0.011111111111111
5285;221;8;9;5;0.036111111111111;0.011111111111111;0.025
5286;221;8;9;6;0.083333333333333;0.036111111111111;0.047222222222222
5287;221;8;9;7;0.141666666666667;0.058333333333333;0.083333333333333
5288;221;8;9;8;0.213888888888889;0.108333333333333;0.10555555555555601
5289;221;8;9;9;0.28333333333333305;0.141666666666667;0.141666666666667
5290;221;8;9;10;0.34444444444444394;0.17777777777777803;0.166666666666667
5291;221;8;9;11;0.3916666666666671;0.213888888888889;0.17777777777777803
5292;221;8;9;12;0.413888888888889;0.225;0.188888888888889
5293;221;8;9;13;0.413888888888889;0.225;0.188888888888889
5294;221;8;9;14;0.3916666666666671;0.213888888888889;0.17777777777777803
5295;221;8;9;15;0.34444444444444394;0.17777777777777803;0.166666666666667
5296;221;8;9;16;0.28333333333333305;0.141666666666667;0.141666666666667
5297;221;8;9;17;0.225;0.11944444444444399;0.10555555555555601
5298;221;8;9;18;0.141666666666667;0.058333333333333;0.083333333333333
5299;221;8;9;19;0.083333333333333;0.036111111111111;0.047222222222222
5300;221;8;9;20;0.036111111111111;0.011111111111111;0.025
5301;221;8;9;21;0.011111111111111;0.0;0.011111111111111
5302;221;8;9;22;0.0;0.0;0.0
5303;221;8;9;23;0.0;0.0;0.0
5304;221;8;9;24;0.0;0.0;0.0
5305;222;8;10;1;0.0;0.0;0.0
5306;222;8;10;2;0.0;0.0;0.0
5307;222;8;10;3;0.0;0.0;0.0
5308;222;8;10;4;0.011111111111111;0.0;0.011111111111111
5309;222;8;10;5;0.036111111111111;0.011111111111111;0.025
5310;222;8;10;6;0.083333333333333;0.036111111111111;0.047222222222222
5311;222;8;10;7;0.141666666666667;0.058333333333333;0.083333333333333
5312;222;8;10;8;0.213888888888889;0.108333333333333;0.10555555555555601
5313;222;8;10;9;0.28333333333333305;0.141666666666667;0.141666666666667
5314;222;8;10;10;0.34444444444444394;0.17777777777777803;0.166666666666667
5315;222;8;10;11;0.3916666666666671;0.213888888888889;0.17777777777777803
5316;222;8;10;12;0.413888888888889;0.225;0.188888888888889
5317;222;8;10;13;0.413888888888889;0.225;0.188888888888889
5318;222;8;10;14;0.3916666666666671;0.213888888888889;0.17777777777777803
5319;222;8;10;15;0.34444444444444394;0.17777777777777803;0.166666666666667
5320;222;8;10;16;0.28333333333333305;0.141666666666667;0.141666666666667
5321;222;8;10;17;0.225;0.11944444444444399;0.10555555555555601
5322;222;8;10;18;0.141666666666667;0.058333333333333;0.083333333333333
5323;222;8;10;19;0.083333333333333;0.036111111111111;0.047222222222222
5324;222;8;10;20;0.036111111111111;0.011111111111111;0.025
5325;222;8;10;21;0.011111111111111;0.0;0.011111111111111
5326;222;8;10;22;0.0;0.0;0.0
5327;222;8;10;23;0.0;0.0;0.0
5328;222;8;10;24;0.0;0.0;0.0
5329;223;8;11;1;0.0;0.0;0.0
5330;223;8;11;2;0.0;0.0;0.0
5331;223;8;11;3;0.0;0.0;0.0
